Record ID,store_name,Store Type,Street Number,Street Name,Additional Address,city,state,Zip Code,Zip4,County,latitude,longitude,Authorization Date,End Date
889152,Dollar Goal Inc  ,Medium Grocery Store,870,Hunts Point Ave, ,Bronx,NY,10474,5402,BRONX,40.81877,-73.88924,3/31/2009,12/23/2013
1320205,Dollar Jackpot of Westchester Inc.  ,Convenience Store,899,Westchester Ave, ,Bronx,NY,10459,4089,BRONX,40.8207,-73.89963,12/21/2018,11/24/2023
1029171,Dollar Tree 4729,Combination Grocery/Other,924,Westchester Ave, ,Bronx,NY,10459,3108,BRONX,40.82183,-73.89735,10/20/2011,2/14/2023
1110022,DOLLAR TREE 5321,Combination Grocery/Other,867,Longwood Ave,,Bronx,NY,10459,4000,BRONX,40.81915,-73.90092,7/10/2013,5/4/2020
1110782,DOLLAR TREE 5150,Combination Grocery/Other,1222,Prospect Ave, ,Bronx,NY,10459,2206,BRONX,40.82691,-73.89854,7/16/2013,3/30/2021
1260610,Dollar Tree 5191,Combination Grocery/Other,925,Hunts Point Ave,unit 1,Bronx,NY,10459,5186,BRONX,40.82046,-73.89129,10/7/2016, 
972807,Domfeh's African Market  ,Combination Grocery/Other,860,E 163rd St, ,Bronx,NY,10459,3018,BRONX,40.82187,-73.89984,10/8/2010,3/18/2013
1508913,Dreams 1 99c Corporation  ,Convenience Store,874,Hunts Point Ave,,Bronx,NY,10474,5402,BRONX,40.81879,-73.8892,7/27/2022,6/29/2023
807099,DUANE READE 14150,Combination Grocery/Other,941,Southern Blvd,,Bronx,NY,10459,3401,BRONX,40.82134,-73.89168,11/17/2006,11/2/2019
786799,Dubai Deli Grocery Inc  ,Small Grocery Store,870,Prospect Ave, ,Bronx,NY,10459,3926,BRONX,40.82028,-73.90129,5/25/2006,10/2/2008
252268,E & G DELI GROCERY  ,Small Grocery Store,671,KELLY ST, ,BRONX,NY,10455, ,BRONX,40.8154,-73.90233,10/9/2003,5/20/2007
855726,E 163Rd St Grocery Inc  ,Medium Grocery Store,935,E 163rd St,Frnt 5,Bronx,NY,10459,4412,BRONX,40.82103,-73.89655,6/11/2008,7/5/2012
894033,Eagle Grocery Deli Corp  ,Convenience Store,870,Prospect Ave, ,Bronx,NY,10459,3926,BRONX,40.82028,-73.90129,5/17/2009,7/17/2013
1480030,Ecuatorianita Deli Corp  ,Convenience Store,978,Longwood Ave,,Bronx,NY,10459,5108,BRONX,40.81705,-73.89777,1/26/2022, 
871400,ECWM Market Inc  ,Small Grocery Store,1086,Southern Blvd, ,Bronx,NY,10459,2195,BRONX,40.82582,-73.89188,1/7/2009,3/18/2013
622514,EL COQUI FOOD CORP  ,Small Grocery Store,948,E 163rd St, ,Bronx,NY,10459,4209,BRONX,40.82094,-73.8959,4/22/2004,11/6/2007
1498778,El Mana Minimarket Corp.  ,Meat/Poultry Specialty,1024,Longwood Ave,,Bronx,NY,10459,5106,BRONX,40.81638,-73.89664,6/27/2022, 
980328,El Pollito Deli Food Corp  ,Small Grocery Store,1012,Garrison Ave,Frnt 1,Bronx,NY,10474,5347,BRONX,40.81883,-73.89021,11/29/2010,3/12/2014
1491931,El Provocon Deli Grocery Corp.  ,Convenience Store,620,Manida St,Frnt 1,Bronx,NY,10474,6454,BRONX,40.81222,-73.88767,5/12/2022, 
1504635,EL SITIO 2 DELI GROCERY CO  ,Small Grocery Store,954,Prospect Ave, ,Bronx,NY,10459,2941,BRONX,40.82252,-73.90025,5/19/2022,7/19/2023
1555478,El Sitio 2 Deli Grocery Co  ,Small Grocery Store,954,Prospect Ave, ,Bronx,NY,10459,2941,BRONX,40.82252,-73.90025,7/10/2023, 
1359383,"El Sitio 2 Deli Grocery, Corp  ",Small Grocery Store,954,Prospect Ave, ,Bronx,NY,10459,2941,BRONX,40.82253,-73.9004,6/11/2019,7/21/2022
1109328,El Valle Produce & Deli Inc.  ,Small Grocery Store,796,Southern Blvd, ,Bronx,NY,10455,2115,BRONX,40.81613,-73.89637,9/16/2013,3/16/2018
795477,ELVIS PRODUCE  ,Small Grocery Store,928,Southern Blvd, ,Bronx,NY,10459,4506,BRONX,40.82047,-73.89188,8/29/2006,9/20/2010
1590388,Empire City Deli Corporation  ,Convenience Store,706,Faile St,,Bronx,NY,10474,5904,BRONX,40.8148,-73.88642,8/14/2024, 
1165187,Esmeralda Deli Grocery Corp  ,Small Grocery Store,986,Rogers Pl,,Bronx,NY,10459,3390,BRONX,40.82373,-73.89757,11/7/2014,3/18/2024
980989,Express Candy & Grocery  ,Small Grocery Store,797,Southern Blvd, ,Bronx,NY,10455,2114,BRONX,40.81615,-73.89643,12/2/2010,11/28/2017
1283759,Express Candy And Grocery Inc  ,Small Grocery Store,797,Southern Blvd, ,Bronx,NY,10455,2114,BRONX,40.81618,-73.8964,6/22/2017,6/4/2019
621854,F.L. GROCERY STORE  ,Small Grocery Store,1086,KELLY ST, ,BRONX,NY,10459, ,BRONX,40.82577,-73.89577,2/20/2003,3/14/2005
621854,F.L. GROCERY STORE  ,Small Grocery Store,1086,KELLY ST, ,BRONX,NY,10459, ,BRONX,40.82577,-73.89577,11/3/2005,6/5/2006
628829,FAILE STREET GROCERY CORP  ,Small Grocery Store,701,Faile St, ,Bronx,NY,10474,5901,BRONX,40.81452,-73.88656,5/24/2001,12/17/2007
1167928,Fair King Grocery Optimo Inc  ,Convenience Store,944,Aldus St, ,Bronx,NY,10459, ,BRONX,40.8231,-73.89088,3/4/2015,11/29/2017
1299486,Faith Deli Grocery Llc  ,Convenience Store,854,E 163rd St, ,Bronx,NY,10459,3264,BRONX,40.82179,-73.89944,12/20/2017,3/30/2021
834620,FAMILY DOLLAR 6852,Combination Grocery/Other,1274,Westchester Ave, ,Bronx,NY,10459,2611,BRONX,40.82713,-73.8871,10/4/2007,6/17/2019
1405226,Family Dollar 13004,Combination Grocery/Other,867,Longwood Ave, ,Bronx,NY,10459,4000,BRONX,40.81916,-73.90091,5/5/2020, 
1114615,FAMILY DOLLAR STORE 10705,Combination Grocery/Other,900,Southern Blvd, ,Bronx,NY,10459,4506,BRONX,40.81956,-73.89284,8/14/2013,11/23/2015
1352620,Famous Gourmet And Grill Corp  ,Convenience Store,772,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81601,-73.88728,3/5/2019,6/24/2020
1352620,Famous Gourmet And Grill Corp  ,Convenience Store,772,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81601,-73.88728,6/30/2020,6/30/2024
1461075,Faso African Market  ,Small Grocery Store,953A,Westchester Ave,,Bronx,NY,10459,3106,BRONX,40.82249,-73.89626,9/16/2021, 
941741,Fast Deli and Grocery Inc  ,Small Grocery Store,871,Longwood Ave,Frnt 1,Bronx,NY,10459,4016,BRONX,40.81902,-73.90069,3/18/2010,9/7/2011
1215218,Fernandez Deli Grocery  ,Small Grocery Store,1086,Kelly St,,Bronx,NY,10459,2838,BRONX,40.82579,-73.8957,11/23/2015,8/31/2022
1547354,Fernandez Deli Grocery  ,Small Grocery Store,1086,Kelly St,,Bronx,NY,10459,2838,BRONX,40.82579,-73.8957,10/24/2023, 
1598539,Fernandez Deli Grocery ll Corp  ,Small Grocery Store,986,Rogers Pl,,Bronx,NY,10459,3390,BRONX,40.82368,-73.89751,8/7/2024, 
601089,FERNANDEZ'S BROTHERS DELI GROC CO  ,Small Grocery Store,976,Prospect Ave, ,Bronx,NY,10459,2904,BRONX,40.82335,-73.90006,7/1/1996,8/4/2005
1537739,First Healthy Fresh Gourmet Inc  ,Convenience Store,795,Southern Blvd,,Bronx,NY,10455,2114,BRONX,40.81618,-73.89661,3/23/2023, 
901099,Five Star Delicious Deli Inc  ,Small Grocery Store,949,E 163rd St,Frnt 1,Bronx,NY,10459,4417,BRONX,40.82105,-73.8959,6/24/2009,4/2/2017
476722,FOUR STAR DELI GROCERY  ,Small Grocery Store,1101,Garrison Ave, ,Bronx,NY,10474,4633,BRONX,40.81949,-73.88974,8/11/2003,10/2/2014
358261,FREELAND DELI CORP  ,Convenience Store,706,FAILE ST, ,BRONX,NY,10474, ,BRONX,40.81464,-73.88644,5/27/2004,12/22/2008
838299,Freire Fruits and Vegetables Store  ,Fruits/Veg Specialty,916,Hunts Point Ave, ,Bronx,NY,10474,5403,BRONX,40.81952,-73.88972,12/28/2007,9/7/2011
1396059,Fresh City Deli Inc  ,Convenience Store,925,Hunts Point Ave,,Bronx,NY,10459,5190,BRONX,40.82063,-73.89117,4/13/2020,10/19/2021
1495888,Fresh City Delii Incorporated  ,Convenience Store,925,Hunts Point Ave,,Bronx,NY,10459,5190,BRONX,40.82046,-73.89129,6/21/2022,11/10/2023
1199587,Fresh Meat Market Corp  ,Combination Grocery/Other,796,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81654,-73.88789,6/10/2015,11/28/2017
424811,FRIAS GROCERY  ,Small Grocery Store,1240,Spofford Ave, ,Bronx,NY,10474,5800,BRONX,40.81403,-73.88926,5/28/1999,7/30/2007
1425122,Friendly Deli Inc  ,Convenience Store,671,Kelly St,,Bronx,NY,10455,3416,BRONX,40.81546,-73.90237,1/15/2021, 
1362789,Friends Deli & Grill Corp  ,Small Grocery Store,585,Southern Blvd, ,Bronx,NY,10455,3762,BRONX,40.81272,-73.90219,6/24/2019,4/27/2022
1362789,Friends Deli & Grill Corp  ,Small Grocery Store,585,Southern Blvd, ,Bronx,NY,10455,3762,BRONX,40.81272,-73.90219,5/10/2022,6/14/2022
1261091,Friendship Deli Grocery  ,Convenience Store,1043,E 163rd St, ,Bronx,NY,10459,4510,BRONX,40.82102,-73.8913,1/26/2017,12/20/2021
643004,FT MEAT CORP  ,Super Store,1065,E 163rd St, ,Bronx,NY,10459,4510,BRONX,40.82112,-73.89072,10/23/2001, 
742258,Gabi Deli Grocery  ,Small Grocery Store,910,Prospect Ave, ,Bronx,NY,10459, ,BRONX,40.82136,-73.90088,11/3/2005,7/22/2007
381282,GARRISON DELI GROCERY  ,Small Grocery Store,1150,Garrison Ave, ,Bronx,NY,10474,4637,BRONX,40.82014,-73.8886,6/19/1997,2/12/2007
381282,GARRISON DELI GROCERY  ,Small Grocery Store,1150,Garrison Ave, ,Bronx,NY,10474,4637,BRONX,40.82014,-73.8886,3/14/2007,9/14/2016
1353342,Gay Grocery Inc  ,Convenience Store,911,Avenue Saint John, ,Bronx,NY,10455,2416,BRONX,40.81585,-73.90286,4/9/2019,11/16/2021
1422828,"GDM Deli Grocery, Inc  ",Convenience Store,1026,Prospect Ave, ,Bronx,NY,10459,2714,BRONX,40.82434,-73.89947,11/2/2020,6/22/2022
1505236,Gilbert Place Deli Grocery Inc  ,Small Grocery Store,1204,Gilbert Pl,,Bronx,NY,10474,5408,BRONX,40.81775,-73.88811,9/2/2022, 
1554264,Gino Deli Grocery  ,Convenience Store,935,E 163rd St,,Bronx,NY,10459,4204,BRONX,40.82116,-73.89653,11/29/2023, 
336740,GIRALDA BAKERY CORP  ,Bakery Specialty,1035,E 163rd St, ,Bronx,NY,10459,4510,BRONX,40.82131,-73.89143,5/14/1998, 
754638,Gomez Grocery & Deli  ,Small Grocery Store,1174,Garrison Ave, ,Bronx,NY,10474,4750,BRONX,40.82049,-73.88799,6/7/2005,10/9/2007
1077051,Good Deli Grocery Corp  ,Small Grocery Store,698,Beck St, ,Bronx,NY,10455,3451,BRONX,40.81491,-73.90051,11/28/2012,9/4/2018
735253,Gourmet Deli Grocery Corp  ,Small Grocery Store,770,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81597,-73.88724,12/7/2004,2/3/2010
735253,Gourmet Deli Grocery Corp  ,Small Grocery Store,770,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81597,-73.88724,2/12/2010,1/25/2011
1548334,Grab 2 Go Deli Corp  ,Convenience Store,1101,Garrison Ave,,Bronx,NY,10474,4633,BRONX,40.81968,-73.88963,7/13/2023,10/14/2024
1612784,Grab 2 Go Deli Corp  ,Convenience Store,1101,Garrison Ave, ,Bronx,NY,10474,4633,BRONX,40.81968,-73.88963,8/14/2024,9/17/2025
487334,GRO WIN FOOD CORP  ,Supermarket,938,E 163rd St, ,Bronx,NY,10459,4209,BRONX,40.82096,-73.89637,10/29/2002,5/22/2006
1081462,Guillermina Torres-Rivera - Cesar's Fruits GC  ,Fruits/Veg Specialty,1039,Simpson St, ,Bronx,NY,10459, ,BRONX,40.82429,-73.89297,11/23/2012,12/9/2014
1071314,Guillermo Pacheco GC  ,Fruits/Veg Specialty,991,Southern Blvd, ,Bronx,NY,10459,3401,BRONX,40.82255,-73.89178,9/5/2012,7/31/2017
1183708,H & N Gourmet Deli Inc  ,Convenience Store,1251,Rev James A Polite Ave, ,Bronx,NY,10459,2227,BRONX,40.82857,-73.89658,3/18/2015,6/28/2018
1496201,H P A Deli Corp  ,Small Grocery Store,803,Hunts Point Ave,,Bronx,NY,10474,5401,BRONX,40.8167,-73.88814,6/15/2022, 
296781,H.A. SAIDI GROCERY-DELI STORE  ,Convenience Store,1300,Lafayette Ave, ,Bronx,NY,10474,7202,BRONX,40.81674,-73.88703,11/5/2002,1/4/2012
949246,Haig Grocery Corp  ,Small Grocery Store,948,E 163rd St, ,Bronx,NY,10459,4209,BRONX,40.82096,-73.896,6/21/2010,1/16/2012
1544088,Havana Deli Corp  ,Convenience Store,706,Faile St, ,Bronx,NY,10474,5904,BRONX,40.8148,-73.88642,4/6/2023,2/15/2024
1419450,Havana Deli Corp.  ,Convenience Store,706,Faile St,,Bronx,NY,10474,5904,BRONX,40.81478,-73.88642,1/26/2021,4/25/2023
1532679,Healthy Shack Deli Grocery Corp.  ,Convenience Store,1086,Southern Blvd,Frnt 2,Bronx,NY,10459,2471,BRONX,40.82587,-73.89172,2/27/2023, 
833070,Hernando Deli Grocery Corp  ,Small Grocery Store,1174,Garrison Ave, ,Bronx,NY,10474,4750,BRONX,40.82049,-73.88799,10/11/2007,7/25/2010
875768,Hero City #2 Deli Inc  ,Medium Grocery Store,706,Faile St, ,Bronx,NY,10474, ,BRONX,40.81464,-73.88644,1/9/2009,9/29/2011
1569278,Hero City Dark Knight Corporation  ,Small Grocery Store,1202,Spofford Ave,,Bronx,NY,10474,5847,BRONX,40.8137,-73.89085,11/15/2023, 
1400126,Hip Hop Candy Grocery Corp.  ,Convenience Store,1300,Lafayette Ave,,Bronx,NY,10474,7202,BRONX,40.81667,-73.8869,4/27/2020,11/16/2021
774755,Hoe Ave. Deli Grocery Corp.  ,Medium Grocery Store,914,Hoe Ave, ,Bronx,NY,10459, ,BRONX,40.82137,-73.89021,12/23/2005,11/26/2006
774755,Hoe Ave. Deli Grocery Corp.  ,Medium Grocery Store,914,Hoe Ave, ,Bronx,NY,10459, ,BRONX,40.82137,-73.89021,7/12/2007,10/27/2008
1497827,Hunts Point Deli Corp.  ,Small Grocery Store,1331,Seneca Ave,,Bronx,NY,10474,4611,BRONX,40.81917,-73.88641,7/25/2022, 
897405,Hunts Point Farmers' Market  ,Farmers' Market,,Hunts Point Subway Station,"Southrn Blvd, Brucknr Blvd & E. 163rd St",Bronx,NY,10459, ,BRONX,40.82018,-73.89066,6/19/2009,9/20/2019
1376023,Hunts Point Finest Deli Corp  ,Convenience Store,1101,Garrison Ave, ,Bronx,NY,10474,4633,BRONX,40.8196,-73.88953,9/27/2019,6/23/2021
1376023,Hunts Point Finest Deli Corp  ,Convenience Store,1101,Garrison Ave, ,Bronx,NY,10474,4633,BRONX,40.8196,-73.88953,4/14/2022,1/31/2023
1117735,Hunts Point Fruit & Vegatable  ,Small Grocery Store,887,Hunts Point Ave, ,Bronx,NY,10474, ,BRONX,40.8189,-73.8894,11/18/2013,2/17/2015
984919,Hunts Point Gourmet Inc  ,Small Grocery Store,770,Hunts Point Ave, ,Bronx,NY,10474,5920,BRONX,40.81597,-73.88724,1/26/2011,12/16/2020
759342,Hunts Point Grocery Corp  ,Small Grocery Store,741,Hunts Point Ave, ,Bronx,NY,10474, ,BRONX,40.81564,-73.88703,8/8/2005,6/1/2008
1124777,Hunts Point New Deli Grocery  ,Small Grocery Store,741,Hunts Point Ave, ,Bronx,NY,10474, ,BRONX,40.81564,-73.88703,12/13/2013,5/5/2015
1313185,Intervale Deli Corp  ,Convenience Store,1103,Intervale Ave,,Bronx,NY,10459,2301,BRONX,40.82627,-73.89721,4/28/2018, 
1364697,Intervale Deli Food Corp  ,Small Grocery Store,1006,Intervale Ave, ,Bronx,NY,10459,3146,BRONX,40.82338,-73.89684,10/1/2019,9/23/2025
1094768,Intervale Deli Grocery Corp  ,Convenience Store,1006,Intervale Avenue, ,Bronx,NY,10459,3146,BRONX,40.8234,-73.89684,5/28/2013,11/14/2018
864686,Intervale Meat Market & Grocery Inc  ,Convenience Store,941,Intervale Ave, ,Bronx,NY,10459,3135,BRONX,40.82132,-73.89693,9/12/2008,4/13/2016
818391,Intervale Meat Market Lp  ,Meat/Poultry Specialty,952,Intervale Ave, ,Bronx,NY,10459,3117,BRONX,40.82157,-73.89684,5/1/2007,9/15/2008
798331,INTERVALE SUPERIOR DELI GROCERY CORP  ,Small Grocery Store,974,Intervale Ave, ,Bronx,NY,10459,3103,BRONX,40.8223,-73.8968,2/13/2007,8/1/2007
1493937,Iron Grill Corp  ,Convenience Store,596,Southern Blvd,,Bronx,NY,10455,3715,BRONX,40.81271,-73.90159,6/13/2022, 
1563280,"Island Deli Grill 2, Inc.  ",Convenience Store,860,Southern Blvd,,Bronx,NY,10459,5257,BRONX,40.81786,-73.89439,11/24/2023,5/26/2025
1638251,"Island Deli Grill 2, Inc.  ",Convenience Store,860,Southern Blvd, ,Bronx,NY,10459,5257,BRONX,40.81786,-73.89439,2/20/2025, 
987966,J & E Discount LLC  ,Convenience Store,982C,Westchester Ave, ,Bronx,NY,10459,3308,BRONX,40.82317,-73.89469,2/4/2011,4/5/2012
1611031,J & J Deli Grocery Store Corp.  ,Convenience Store,699,Beck St,,Bronx,NY,10455,3421,BRONX,40.81513,-73.90035,9/26/2024,4/29/2025
1645086,J & J Deli Grocery Store Corp.  ,Convenience Store,699,Beck St, ,Bronx,NY,10455,3421,BRONX,40.81513,-73.90035,3/26/2025, 
1172356,J & Leo's Deli Grocery Corp 1,Small Grocery Store,663,"Dawson St,", ,Bronx,NY,10455, ,BRONX,40.81639,-73.90257,11/24/2014,10/5/2015
973674,J & W Food Center Corp  ,Small Grocery Store,990,Leggett Ave, ,Bronx,NY,10455,5128,BRONX,40.81445,-73.89983,10/6/2010, 
1104251,J M C Grocery Corp  ,Convenience Store,865,E 165th St, ,Bronx,NY,10459,3011,BRONX,40.82396,-73.89908,10/21/2013,11/25/2014
1353745,Jaivery Deli Grocery Corp  ,Small Grocery Store,907,Southern Blvd,,Bronx,NY,10459,4511,BRONX,40.81982,-73.89305,6/28/2019,10/22/2020
1353745,Jaivery Deli Grocery Corp  ,Small Grocery Store,907,Southern Blvd,,Bronx,NY,10459,4511,BRONX,40.81982,-73.89305,9/29/2021,5/3/2023
1364182,Jandinga Deli Grocery Store Corp  ,Convenience Store,900,Hoe Ave, ,Bronx,NY,10459,3657,BRONX,40.82108,-73.8902,10/17/2019,9/21/2021
1364182,Jandinga Deli Grocery Store Corp  ,Convenience Store,900,Hoe Ave, ,Bronx,NY,10459,3657,BRONX,40.82108,-73.8902,9/24/2021,2/7/2023
441360,JBWE MEATS INC  ,Meat/Poultry Specialty,1027,Westchester Ave, ,Bronx,NY,10459,3311,BRONX,40.82418,-73.89301,12/31/1997,5/6/2007
734874,JC STORE  ,Small Grocery Store,701,Coster St, ,Bronx,NY,10474,6401,BRONX,40.81442,-73.8875,12/13/2004,6/9/2009
1387433,Jimenez Fruits & Vegetables  ,Small Grocery Store,901,Southern Blvd,Unit B,Bronx,NY,10459,4560,BRONX,40.81966,-73.89302,3/13/2020,11/29/2024
1387433,Jimenez Fruits & Vegetables  ,Small Grocery Store,901,Southern Blvd,Unit B,Bronx,NY,10459,4560,BRONX,40.81966,-73.89302,8/21/2025, 
590944,JJ FRUIT & VEGETABLE MARKET  ,Small Grocery Store,600,Southern Blvd, ,Bronx,NY,10455,3732,BRONX,40.8126,-73.90231,2/13/2003,6/24/2007
329317,JKS PRODUCE CORP.  ,Medium Grocery Store,1054,Southern Blvd, ,Bronx,NY,10459,3426,BRONX,40.82441,-73.89188,5/18/1999,4/20/2005
632583,JM GROCERY STORE  ,Small Grocery Store,1090,Longfellow Ave, ,Bronx,NY,10459,2606,BRONX,40.82597,-73.88776,12/18/2003,9/26/2016
1636025,Jmc Fresh Foods Corp  ,Supermarket,1000,Westchester Ave,,Bronx,NY,10459,3309,BRONX,40.82352,-73.89367,4/14/2025, 
313247,JOEL'S DELI & GROCERY  ,Small Grocery Store,947,Aldus St, ,Bronx,NY,10459,3512,BRONX,40.82318,-73.89085,6/13/2002,7/5/2006
535103,JOSE A SALGADO SALGADOS SUPERETTE  ,Convenience Store,1131,W Farms Rd,,Bronx,NY,10459,2432,BRONX,40.82661,-73.89023,12/12/1975,9/21/2016
535103,JOSE A SALGADO SALGADOS SUPERETTE  ,Convenience Store,1131,W Farms Rd,,Bronx,NY,10459,2432,BRONX,40.82661,-73.89023,2/7/2020,12/6/2021
535103,JOSE A SALGADO SALGADOS SUPERETTE  ,Convenience Store,1131,W Farms Rd,,Bronx,NY,10459,2432,BRONX,40.82661,-73.89023,12/17/2021,11/27/2022
535103,JOSE A SALGADO SALGADOS SUPERETTE  ,Convenience Store,1131,W Farms Rd,,Bronx,NY,10459,2432,BRONX,40.82661,-73.89023,1/3/2023,8/29/2023
987123,JQ Deli Grocery Corp  ,Small Grocery Store,1218,Westchester Ave, ,Bronx,NY,10459,2506,BRONX,40.82606,-73.88909,2/10/2011,12/19/2011
1036917,JQ Deli Grocery Corp  ,Small Grocery Store,1218,Westchester Ave, ,Bronx,NY,10459,2506,BRONX,40.82606,-73.88909,1/5/2012,9/11/2012
1019531,Juan S Ramos-dba- Quetzal Deli & Grocery  ,Small Grocery Store,1023A,Longwood Ave, ,Bronx,NY,10459,5105,BRONX,40.81651,-73.89643,10/18/2011,8/23/2015
1541386,Juicy World 2 Corporation  ,Convenience Store,701,Hunts Point Ave,,Bronx,NY,10474,5903,BRONX,40.81482,-73.88638,5/30/2023,6/1/2025
988706,JYJ Deli Grocery Corp  ,Medium Grocery Store,968,E 165th St, ,Bronx,NY,10459,3313,BRONX,40.82387,-73.89444,3/31/2011, 
1491789,Kareem Deli & Grocery Corporation  ,Convenience Store,1126,Westchester Ave,,Bronx,NY,10459,2505,BRONX,40.82557,-73.88982,4/21/2022,7/11/2023
794307,KELLY GROCERY DELI #2  ,Medium Grocery Store,1086,KELLY ST, ,BRONX,NY,10459, ,BRONX,40.82577,-73.89577,7/24/2006,1/27/2015
735257,Kelly St Deli Grocery Corp  ,Medium Grocery Store,945,E 163rd St, ,Bronx,NY,10459,4219,BRONX,40.82102,-73.89617,12/30/2004,4/29/2008
1552039,Kelly Street Deli Corp  ,Convenience Store,947,E 163rd St,,Bronx,NY,10459,4211,BRONX,40.82105,-73.89606,8/15/2023, 
958970,Kenneth Mini Market Corp  ,Medium Grocery Store,1000,Hoe Ave, ,Bronx,NY,10459,3686,BRONX,40.82333,-73.8904,8/2/2010,9/25/2014
765307,Ketsie Grocery Inc  ,Convenience Store,865,E 149th St,,Bronx,NY,10455,4610,BRONX,40.81166,-73.90354,9/27/2005,11/26/2006
765307,Ketsie Grocery Inc  ,Convenience Store,865,E 149th St,,Bronx,NY,10455,4610,BRONX,40.81166,-73.90354,10/7/2008,1/15/2020
982847,Kings Grill & Deli Inc  ,Large Grocery Store,585,Southern Blvd, ,Bronx,NY,10455,3762,BRONX,40.81259,-73.90274,12/15/2010,4/23/2013
982847,Kings Grill & Deli Inc  ,Large Grocery Store,585,Southern Blvd, ,Bronx,NY,10455,3762,BRONX,40.81259,-73.90274,1/6/2014,7/16/2014
1158627,Kings Grill & Grocery Corp  ,Convenience Store,585,Southern Blvd, ,Bronx,NY,10455,3762,BRONX,40.81256,-73.90273,7/25/2014,9/5/2018
813724,L.A. Deli Grocery LLC  ,Small Grocery Store,926,Intervale Ave, ,Bronx,NY,10459,4226,BRONX,40.82,-73.89663,2/16/2007,8/5/2008
739269,L.G.S. Foods Corp  ,Convenience Store,679,Fox St, ,Bronx,NY,10455,3504,BRONX,40.81421,-73.90021,1/31/2005,4/16/2007
972900,La Centrale  ,Combination Grocery/Other,930A,Southern Blvd, ,Bronx,NY,10459,4506,BRONX,40.82064,-73.89176,3/1/2011,3/18/2013
1027129,La Juquilita 547 Grocery Corp  ,Small Grocery Store,547,Southern Blvd, ,Bronx,NY,10455,3705,BRONX,40.8123,-73.90363,10/26/2011,9/3/2018
937018,La Mexicana 547 Grocery Corp  ,Small Grocery Store,547,Southern Blvd, ,Bronx,NY,10455,3705,BRONX,40.81229,-73.90367,3/18/2010,10/25/2011
1168743,La Mina Mini Market Corp  ,Small Grocery Store,1000,Hoe Ave,,Bronx,NY,10459,3686,BRONX,40.82335,-73.89041,12/15/2014,8/15/2022
1168743,La Mina Mini Market Corp  ,Small Grocery Store,1000,Hoe Ave,,Bronx,NY,10459,3686,BRONX,40.82335,-73.89041,9/2/2022, 
734674,LA NUEVA ESTRELLA GROCERY STORE  ,Convenience Store,703,Southern Blvd, ,Bronx,NY,10455,2105,BRONX,40.81362,-73.89912,12/20/2004,8/1/2007
692989,LA NUEVA GIRALDA BAKERY INC  ,Convenience Store,1045,Westchester Ave,,Bronx,NY,10459,2416,BRONX,40.82447,-73.89265,6/26/2002,3/11/2019
1477505,La Nueva Giralda Bakery Inc NO,Bakery Specialty,1045 1/2,Westchester Ave,,Bronx,NY,10459,2416,BRONX,40.82447,-73.8925,1/25/2022, 
484940,LA PLACITA GROCERY  ,Small Grocery Store,956,INTERVALE AVE, ,BRONX,NY,10459, ,BRONX,40.8217,-73.89684,6/3/2004,2/8/2009
1225458,La Reyna De Westchester Deli Grocery Corp.  ,Convenience Store,1218,Westchester Ave, ,Bronx,NY,10459,2506,BRONX,40.82607,-73.88913,3/10/2016,6/10/2021
1035169,La Salle Fruits and Vegetables DBA Alcenio Perez  ,Small Grocery Store,1014A,Longwood Ave, ,Bronx,NY,10459,5106,BRONX,40.81656,-73.89674,12/20/2011,3/12/2014
1096387,La Suegra Deli Grocery Corp  ,Small Grocery Store,1218,Westchester Ave, ,Bronx,NY,10459,2506,BRONX,40.82606,-73.88909,4/24/2013,5/18/2015
759439,La Union Meat Market Inc  ,Small Grocery Store,1025,Westchester Ave, ,Bronx,NY,10459,3311,BRONX,40.82417,-73.89302,7/21/2005,4/18/2006
566899,LA UNION SUPERMARKET INC  ,Medium Grocery Store,1025,Westchester Ave, ,Bronx,NY,10459,3311,BRONX,40.82417,-73.89302,11/13/2003,7/20/2005
476204,LA VENCIDAD GROCERY STORE  ,Small Grocery Store,811,Hunts Point Ave, ,Bronx,NY,10474,5401,BRONX,40.81696,-73.88827,8/24/2004,4/20/2005
788597,LATIN GROCERY LLC  ,Small Grocery Store,961,E 165th St, ,Bronx,NY,10459,3314,BRONX,40.82405,-73.89468,6/29/2006, 
1480656,Lee Grocery Corporation  ,Convenience Store,911,Avenue Saint John,,Bronx,NY,10455,2416,BRONX,40.81593,-73.90273,3/3/2022,5/19/2025
1464206,Lili's Deli Grocery Corp  ,Small Grocery Store,995,Kelly St,,Bronx,NY,10459,3202,BRONX,40.82285,-73.89594,12/23/2021,8/20/2025
1647273,Lilis Grocery Convenience Corporation  ,Convenience Store,971,Westchester Ave,,Bronx,NY,10459,3237,BRONX,40.82306,-73.89542,8/4/2025, 
973311,Lo Maximo Deli Grocery  ,Small Grocery Store,710,Beck St, ,Bronx,NY,10455,5104,BRONX,40.81505,-73.90005,10/27/2010,6/23/2016
