camis,dba,boro,building,street,zipcode,cuisine_description,latitude,longitude,inspection_date,grade,score
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2026-04-01T00:00:00.000,,31
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2025-02-07T00:00:00.000,B,27
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2025-02-07T00:00:00.000,B,27
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2025-02-07T00:00:00.000,B,27
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2025-02-07T00:00:00.000,B,27
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2025-02-07T00:00:00.000,B,27
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2024-07-15T00:00:00.000,,29
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2024-07-15T00:00:00.000,,29
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2024-07-15T00:00:00.000,,29
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2024-07-15T00:00:00.000,,29
41715309,LUCCHESE FOOD SERVICE,Bronx,515,EAST FORDHAM ROAD,10458,American,40.859811060924,-73.887799911236,2024-07-15T00:00:00.000,,29
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-07-28T00:00:00.000,A,12
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-07-28T00:00:00.000,A,12
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-07-28T00:00:00.000,A,12
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-04-04T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-04-04T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-04-04T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-04-04T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2025-04-04T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2024-04-16T00:00:00.000,A,13
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2024-04-16T00:00:00.000,A,13
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2024-04-16T00:00:00.000,A,13
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2023-07-20T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2023-07-20T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2023-07-20T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2023-07-20T00:00:00.000,,21
50005649,NPR FOOD SOLUTIONS,Bronx,1588,WILLIAMSBRIDGE ROAD,10461,American,40.846745228998,-73.848713688165,2023-07-20T00:00:00.000,,21
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2026-07-31T00:00:00.000,A,8
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2026-07-31T00:00:00.000,A,8
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2024-12-18T00:00:00.000,A,2
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2023-10-20T00:00:00.000,A,12
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2023-10-20T00:00:00.000,A,12
50007311,SUBWAY,Bronx,5549,BROADWAY,10463,Sandwiches,40.878178086042,-73.905321654574,2023-10-20T00:00:00.000,A,12
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2026-07-15T00:00:00.000,A,11
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2026-07-15T00:00:00.000,A,11
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2026-07-15T00:00:00.000,A,11
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-04-24T00:00:00.000,A,13
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-04-24T00:00:00.000,A,13
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-04-24T00:00:00.000,A,13
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-04-24T00:00:00.000,A,13
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,15
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,15
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,15
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2025-02-28T00:00:00.000,,
50008876,SIMON'S,Bronx,2479,ARTHUR AVENUE,10458,Sandwiches/Salads/Mixed Buffet,40.857199217638,-73.886170345816,2023-11-16T00:00:00.000,A,5
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-08-01T00:00:00.000,A,13
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-08-01T00:00:00.000,A,13
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-08-01T00:00:00.000,A,13
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-05-23T00:00:00.000,,18
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-05-23T00:00:00.000,,18
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-05-23T00:00:00.000,,18
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2025-05-23T00:00:00.000,,18
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2023-12-19T00:00:00.000,A,12
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2023-12-19T00:00:00.000,A,12
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2023-12-19T00:00:00.000,A,12
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2023-02-28T00:00:00.000,,
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,27
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,27
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,27
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,27
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,
50011380,SOUTHSIDE CAFE (Produce Market),Bronx,300C,HUNTS POINT TERMINAL MARKET,10474,Latin American,40.810354737405,-73.87815162537,2022-10-07T00:00:00.000,,27
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,Spanish,0,0,2023-04-13T00:00:00.000,N,20
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,Spanish,0,0,2023-04-13T00:00:00.000,N,20
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,Spanish,0,0,2023-04-13T00:00:00.000,N,20
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,Spanish,0,0,2023-04-13T00:00:00.000,N,20
50011499,SOUTH SIDE GOURMET SPANISH AND AMERICAN FOOD,Bronx,241B,NYC TERMINAL MARKET,,Spanish,0,0,2023-04-13T00:00:00.000,N,20
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2025-11-13T00:00:00.000,A,6
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2025-11-13T00:00:00.000,A,6
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2024-12-24T00:00:00.000,A,12
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2024-12-24T00:00:00.000,A,12
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2024-12-24T00:00:00.000,A,12
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-11-27T00:00:00.000,A,9
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-11-27T00:00:00.000,A,9
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-11-27T00:00:00.000,A,9
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-04-27T00:00:00.000,,
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-02-23T00:00:00.000,B,23
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-02-23T00:00:00.000,B,23
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-02-23T00:00:00.000,B,23
50014100,SUBWAY,Bronx,3976,WHITE PLAINS ROAD,10466,Sandwiches,40.887941920037,-73.860362996008,2023-02-23T00:00:00.000,B,23
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2026-01-07T00:00:00.000,A,12
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2026-01-07T00:00:00.000,A,12
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2025-10-29T00:00:00.000,,18
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2025-10-29T00:00:00.000,,18
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2025-10-29T00:00:00.000,,18
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2025-10-29T00:00:00.000,,18
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2025-10-29T00:00:00.000,,18
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-29T00:00:00.000,B,27
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-07-08T00:00:00.000,,28
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-04-11T00:00:00.000,B,19
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-04-11T00:00:00.000,B,19
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-04-11T00:00:00.000,B,19
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2024-04-11T00:00:00.000,B,19
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2023-09-11T00:00:00.000,,17
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2023-09-11T00:00:00.000,,17
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2023-09-11T00:00:00.000,,17
50016091,SUBWAY,Bronx,1047,EAST  163 STREET,10459,Sandwiches,40.820995359134,-73.891055927873,2023-09-11T00:00:00.000,,17
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2026-08-25T00:00:00.000,A,13
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2026-08-25T00:00:00.000,A,13
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2025-05-12T00:00:00.000,A,10
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2025-05-12T00:00:00.000,A,10
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2025-05-12T00:00:00.000,A,10
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2023-10-12T00:00:00.000,A,7
50016317,TEPANGOS PIZZA & MEXICAN FOOD,Bronx,361,EAST  138 STREET,10454,Pizza,40.809510316855,-73.923843041543,2023-10-12T00:00:00.000,A,7
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2026-04-06T00:00:00.000,A,7
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2025-02-06T00:00:00.000,A,13
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2025-02-06T00:00:00.000,A,13
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2025-02-06T00:00:00.000,A,13
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2024-03-20T00:00:00.000,A,10
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2024-03-20T00:00:00.000,A,10
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2023-04-12T00:00:00.000,A,4
50016600,SUBWAY,Bronx,837,HUTCHINSON RIVER PARKWAY,10465,Sandwiches,40.824147438678,-73.836455025077,2023-04-12T00:00:00.000,A,4
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2025-12-04T00:00:00.000,A,13
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2025-12-04T00:00:00.000,A,13
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-09-04T00:00:00.000,B,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-09-04T00:00:00.000,B,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-09-04T00:00:00.000,B,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-09-04T00:00:00.000,B,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-09-04T00:00:00.000,B,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-02-09T00:00:00.000,,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-02-09T00:00:00.000,,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-02-09T00:00:00.000,,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-02-09T00:00:00.000,,27
50038475,BAILEY SEAFOOD MARKET & RESTAURANT,Bronx,146,WEST  231 STREET,10463,Spanish,40.878132018233,-73.902743397881,2024-02-09T00:00:00.000,,27
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2026-07-20T00:00:00.000,,18
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2026-07-20T00:00:00.000,,18
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2026-07-20T00:00:00.000,,18
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2026-06-23T00:00:00.000,,
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-05-22T00:00:00.000,B,25
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-05-22T00:00:00.000,B,25
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-05-22T00:00:00.000,B,25
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-05-22T00:00:00.000,B,25
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-05-22T00:00:00.000,B,25
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2025-04-02T00:00:00.000,,40
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-11-19T00:00:00.000,C,28
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-05-15T00:00:00.000,,20
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-05-15T00:00:00.000,,20
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-05-15T00:00:00.000,,20
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-05-15T00:00:00.000,,20
50039510,KETSIE GROCERY,Bronx,865,EAST  149 STREET,10455,Latin American,40.811696432023,-73.903642838064,2024-05-15T00:00:00.000,,20
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2026-08-21T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2026-08-21T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2025-05-07T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2025-05-07T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2025-05-07T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2023-11-02T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2023-11-02T00:00:00.000,A,12
50043049,MONTE GRAB & GO MARKET,Bronx,1790,EASTCHESTER ROAD,10461,American,40.848647893413,-73.845015268904,2023-11-02T00:00:00.000,A,12
50044824,SUBWAY,Bronx,91,EAST  161 STREET,10451,Sandwiches,40.827412033017,-73.924595739271,2025-10-27T00:00:00.000,A,12
50044824,SUBWAY,Bronx,91,EAST  161 STREET,10451,Sandwiches,40.827412033017,-73.924595739271,2025-10-27T00:00:00.000,A,12
