NAME,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract,GEOID,year,n_low,n_mid,n_high,n_i_sum
Census Tract 230; Bronx County; New York,1033,56,63,98,10,41,61,47,0,63,132,93,171,71,17,94,16,36,005,023000,36005023000,2022,227,212,594,1033
Census Tract 231; Bronx County; New York,427,21,46,15,36,11,11,42,7,0,69,40,71,47,0,11,0,36,005,023100,36005023100,2022,118,71,238,427
Census Tract 232; Bronx County; New York,827,84,41,53,36,56,40,21,43,5,98,104,121,22,16,45,42,36,005,023200,36005023200,2022,214,165,448,827
Census Tract 233.01; Bronx County; New York,1716,370,239,62,17,90,125,0,83,14,145,109,183,138,33,30,78,36,005,023301,36005023301,2022,688,312,716,1716
Census Tract 233.02; Bronx County; New York,1049,170,115,25,8,21,0,39,34,74,114,129,146,70,46,33,25,36,005,023302,36005023302,2022,318,168,563,1049
Census Tract 235.01; Bronx County; New York,1236,98,161,96,21,96,25,131,37,50,18,261,128,59,0,55,0,36,005,023501,36005023501,2022,376,339,521,1236
Census Tract 235.02; Bronx County; New York,1600,180,151,132,122,12,35,54,26,98,87,255,134,23,120,73,98,36,005,023502,36005023502,2022,585,225,790,1600
Census Tract 236; Bronx County; New York,560,40,76,0,0,0,23,30,28,49,0,85,83,35,24,87,0,36,005,023600,36005023600,2022,116,130,314,560
Census Tract 237.02; Bronx County; New York,327,29,22,45,14,5,29,0,15,0,14,46,15,12,46,23,12,36,005,023702,36005023702,2022,110,49,168,327
Census Tract 237.03; Bronx County; New York,1809,467,268,82,152,74,125,90,38,103,112,40,229,0,8,21,0,36,005,023703,36005023703,2022,969,430,410,1809
Census Tract 237.04; Bronx County; New York,1409,298,130,63,141,25,50,14,92,69,134,121,53,66,70,62,21,36,005,023704,36005023704,2022,632,250,527,1409
Census Tract 238; Bronx County; New York,751,42,7,13,13,41,17,38,48,34,64,62,104,71,83,75,39,36,005,023800,36005023800,2022,75,178,498,751
Census Tract 239; Bronx County; New York,2589,377,251,0,223,140,128,36,0,286,225,122,459,286,30,26,0,36,005,023900,36005023900,2022,851,590,1148,2589
Census Tract 240; Bronx County; New York,1350,85,37,0,155,0,42,64,25,0,69,192,26,235,144,78,198,36,005,024000,36005024000,2022,277,131,942,1350
Census Tract 241; Bronx County; New York,2371,291,297,138,34,132,0,37,222,237,231,367,219,103,63,0,0,36,005,024100,36005024100,2022,760,628,983,2371
Census Tract 243; Bronx County; New York,1994,447,255,2,192,111,67,36,0,119,208,99,147,120,128,63,0,36,005,024300,36005024300,2022,896,333,765,1994
Census Tract 244; Bronx County; New York,863,77,29,4,36,9,22,16,46,41,161,32,147,79,13,73,78,36,005,024400,36005024400,2022,146,134,583,863
Census Tract 245.01; Bronx County; New York,1514,147,152,155,37,55,73,29,179,62,82,192,113,89,56,93,0,36,005,024501,36005024501,2022,491,398,625,1514
Census Tract 245.02; Bronx County; New York,1224,71,153,39,134,64,167,39,7,56,0,0,119,136,104,80,55,36,005,024502,36005024502,2022,397,333,494,1224
Census Tract 246; Bronx County; New York,791,22,0,40,29,42,0,48,4,34,29,70,134,125,78,56,80,36,005,024600,36005024600,2022,91,128,572,791
Census Tract 247; Bronx County; New York,753,27,114,17,24,34,26,29,28,64,60,76,117,61,15,51,10,36,005,024700,36005024700,2022,182,181,390,753
Census Tract 248; Bronx County; New York,1137,74,32,12,0,48,115,24,0,62,138,94,111,183,66,109,69,36,005,024800,36005024800,2022,118,249,770,1137
Census Tract 249; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,024900,36005024900,2022,0,0,0,0
Census Tract 250; Bronx County; New York,934,47,15,17,7,13,23,34,33,52,18,84,150,145,54,123,119,36,005,025000,36005025000,2022,86,155,693,934
Census Tract 251; Bronx County; New York,2277,91,122,91,205,116,157,157,206,126,108,107,234,247,130,140,40,36,005,025100,36005025100,2022,509,762,1006,2277
Census Tract 252; Bronx County; New York,906,37,44,0,17,19,42,0,29,4,68,127,162,152,18,128,59,36,005,025200,36005025200,2022,98,94,714,906
Census Tract 253; Bronx County; New York,1885,290,115,61,93,67,59,76,143,40,180,106,316,199,100,40,0,36,005,025300,36005025300,2022,559,385,941,1885
Census Tract 254; Bronx County; New York,770,30,15,70,55,5,12,13,24,5,85,69,94,93,30,112,58,36,005,025400,36005025400,2022,170,59,541,770
Census Tract 255; Bronx County; New York,2412,326,368,177,97,119,67,60,44,102,341,194,170,305,0,31,11,36,005,025500,36005025500,2022,968,392,1052,2412
Census Tract 256; Bronx County; New York,620,76,16,4,73,65,0,38,0,14,127,25,37,21,72,34,18,36,005,025600,36005025600,2022,169,117,334,620
Census Tract 257; Bronx County; New York,683,91,50,46,57,3,13,15,19,0,60,62,161,24,22,19,41,36,005,025700,36005025700,2022,244,50,389,683
Census Tract 261; Bronx County; New York,1102,220,15,35,0,37,35,63,45,13,70,98,147,30,153,91,50,36,005,026100,36005026100,2022,270,193,639,1102
Census Tract 263; Bronx County; New York,2210,343,203,214,72,94,162,43,13,51,90,106,380,268,37,101,33,36,005,026300,36005026300,2022,832,363,1015,2210
Census Tract 264; Bronx County; New York,2196,41,36,93,43,115,32,142,120,303,115,102,307,142,53,223,329,36,005,026400,36005026400,2022,213,712,1271,2196
Census Tract 265; Bronx County; New York,2292,128,181,158,56,122,0,92,129,131,275,463,188,143,185,0,41,36,005,026500,36005026500,2022,523,474,1295,2292
Census Tract 266.01; Bronx County; New York,1322,126,85,38,99,78,91,8,86,66,117,116,197,83,74,14,44,36,005,026601,36005026601,2022,348,329,645,1322
Census Tract 266.02; Bronx County; New York,2441,113,324,106,122,147,298,14,70,97,204,112,456,263,12,48,55,36,005,026602,36005026602,2022,665,626,1150,2441
Census Tract 267.01; Bronx County; New York,1264,156,139,31,64,20,34,54,112,33,88,39,137,215,50,69,23,36,005,026701,36005026701,2022,390,253,621,1264
Census Tract 267.02; Bronx County; New York,2694,144,429,87,30,165,27,127,105,14,196,192,350,144,578,27,79,36,005,026702,36005026702,2022,690,438,1566,2694
Census Tract 269; Bronx County; New York,1823,300,447,0,80,100,80,31,77,63,51,46,242,85,102,41,78,36,005,026900,36005026900,2022,827,351,645,1823
Census Tract 273; Bronx County; New York,2925,323,170,72,337,57,31,87,87,209,215,370,312,370,0,187,98,36,005,027300,36005027300,2022,902,471,1552,2925
Census Tract 274.01; Bronx County; New York,1755,0,25,42,112,74,52,34,9,120,125,171,150,109,154,188,390,36,005,027401,36005027401,2022,179,289,1287,1755
Census Tract 274.02; Bronx County; New York,1253,84,45,36,35,76,0,37,18,9,43,84,133,138,39,232,244,36,005,027402,36005027402,2022,200,140,913,1253
Census Tract 276; Bronx County; New York,23,8,0,6,0,0,0,0,3,6,0,0,0,0,0,0,0,36,005,027600,36005027600,2022,14,9,0,23
Census Tract 277; Bronx County; New York,1781,200,309,81,173,129,80,46,0,20,89,140,240,64,133,77,0,36,005,027700,36005027700,2022,763,275,743,1781
Census Tract 279; Bronx County; New York,2866,136,92,114,203,132,178,47,206,141,227,288,325,260,267,136,114,36,005,027900,36005027900,2022,545,704,1617,2866
Census Tract 281; Bronx County; New York,1676,82,157,101,87,46,45,13,69,53,141,69,234,119,112,154,194,36,005,028100,36005028100,2022,427,226,1023,1676
Census Tract 283; Bronx County; New York,1075,208,350,4,31,33,82,0,21,0,74,0,96,68,18,78,12,36,005,028300,36005028300,2022,593,136,346,1075
Census Tract 284; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,028400,36005028400,2022,0,0,0,0
Census Tract 285; Bronx County; New York,1780,116,25,134,52,21,0,53,82,36,222,222,426,90,154,80,67,36,005,028500,36005028500,2022,327,192,1261,1780
Census Tract 286; Bronx County; New York,466,5,14,0,10,79,13,0,35,0,31,39,61,100,39,18,22,36,005,028600,36005028600,2022,29,127,310,466
Census Tract 287; Bronx County; New York,1280,0,118,73,81,0,77,4,70,84,96,76,135,132,75,136,123,36,005,028700,36005028700,2022,272,235,773,1280
Census Tract 288; Bronx County; New York,1016,67,59,73,50,0,29,14,0,4,19,93,172,166,63,121,86,36,005,028800,36005028800,2022,249,47,720,1016
Census Tract 289; Bronx County; New York,1956,131,79,98,103,186,24,129,59,93,245,154,217,237,104,19,78,36,005,028900,36005028900,2022,411,491,1054,1956
Census Tract 293.01; Bronx County; New York,859,11,5,30,11,27,6,11,38,5,48,61,103,67,30,112,294,36,005,029301,36005029301,2022,57,87,715,859
Census Tract 293.02; Bronx County; New York,2582,29,230,0,123,129,47,98,36,0,47,67,281,244,293,427,531,36,005,029302,36005029302,2022,382,310,1890,2582
Census Tract 295; Bronx County; New York,2078,52,24,0,53,26,62,64,102,106,109,177,302,269,237,207,288,36,005,029500,36005029500,2022,129,360,1589,2078
Census Tract 296; Bronx County; New York,881,84,36,18,42,10,9,106,7,0,199,42,56,91,51,71,59,36,005,029600,36005029600,2022,180,132,569,881
Census Tract 297; Bronx County; New York,1816,38,9,11,57,35,143,41,24,19,224,141,183,134,140,187,430,36,005,029700,36005029700,2022,115,262,1439,1816
Census Tract 300; Bronx County; New York,2464,271,65,90,92,94,0,101,6,28,60,179,419,241,191,273,354,36,005,030000,36005030000,2022,518,229,1717,2464
Census Tract 301; Bronx County; New York,657,0,58,7,34,34,7,44,0,16,24,63,155,26,43,37,109,36,005,030100,36005030100,2022,99,101,457,657
Census Tract 302.01; Bronx County; New York,1575,109,62,0,64,22,44,110,6,134,83,215,299,309,0,68,50,36,005,030201,36005030201,2022,235,316,1024,1575
Census Tract 302.02; Bronx County; New York,2542,67,245,81,161,77,123,240,63,67,167,318,456,202,25,250,0,36,005,030202,36005030202,2022,554,570,1418,2542
Census Tract 307.01; Bronx County; New York,2326,12,85,17,47,101,0,76,95,43,39,138,177,220,386,138,752,36,005,030701,36005030701,2022,161,315,1850,2326
Census Tract 309; Bronx County; New York,1353,32,11,43,13,79,0,48,30,139,12,145,93,71,53,120,464,36,005,030900,36005030900,2022,99,296,958,1353
Census Tract 310; Bronx County; New York,1289,59,19,0,15,0,9,12,10,41,62,139,58,247,121,226,271,36,005,031000,36005031000,2022,93,72,1124,1289
Census Tract 312; Bronx County; New York,586,10,8,7,23,15,48,0,20,12,26,14,59,104,97,55,88,36,005,031200,36005031200,2022,48,95,443,586
Census Tract 314; Bronx County; New York,617,7,4,19,0,3,8,10,14,19,41,27,91,90,73,143,68,36,005,031400,36005031400,2022,30,54,533,617
Census Tract 316; Bronx County; New York,709,0,73,0,24,7,0,10,36,15,65,68,72,103,43,95,98,36,005,031600,36005031600,2022,97,68,544,709
Census Tract 318; Bronx County; New York,557,10,7,16,45,20,0,0,7,35,11,26,136,31,23,95,95,36,005,031800,36005031800,2022,78,62,417,557
Census Tract 319; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,031900,36005031900,2022,0,0,0,0
Census Tract 323; Bronx County; New York,2656,92,77,42,93,67,59,0,280,0,83,224,463,169,258,424,325,36,005,032300,36005032300,2022,304,406,1946,2656
Census Tract 324; Bronx County; New York,1255,233,39,90,47,165,45,0,104,10,157,70,148,67,0,25,55,36,005,032400,36005032400,2022,409,324,522,1255
Census Tract 326; Bronx County; New York,1040,84,64,52,0,0,0,19,6,9,52,76,85,274,58,100,161,36,005,032600,36005032600,2022,200,34,806,1040
Census Tract 328; Bronx County; New York,1446,165,139,63,31,73,89,40,65,88,107,177,231,60,26,23,69,36,005,032800,36005032800,2022,398,355,693,1446
Census Tract 330; Bronx County; New York,2176,156,200,276,125,33,105,108,93,106,272,94,355,117,22,75,39,36,005,033000,36005033000,2022,757,445,974,2176
Census Tract 332.01; Bronx County; New York,2395,284,349,55,78,256,146,48,25,50,166,105,248,156,196,134,99,36,005,033201,36005033201,2022,766,525,1104,2395
Census Tract 332.02; Bronx County; New York,1635,178,251,65,37,68,76,96,55,149,71,95,183,93,83,113,22,36,005,033202,36005033202,2022,531,444,660,1635
Census Tract 334; Bronx County; New York,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,36,005,033400,36005033400,2022,0,0,6,6
Census Tract 335; Bronx County; New York,727,14,24,57,0,12,25,2,19,8,7,55,63,111,65,68,197,36,005,033500,36005033500,2022,95,66,566,727
Census Tract 336.01; Bronx County; New York,2154,505,280,135,146,158,82,57,43,84,193,26,145,180,76,25,19,36,005,033601,36005033601,2022,1066,424,664,2154
Census Tract 336.02; Bronx County; New York,570,54,24,14,18,0,16,67,0,59,57,71,0,134,9,36,11,36,005,033602,36005033602,2022,110,142,318,570
Census Tract 337; Bronx County; New York,941,0,23,17,9,35,0,14,28,7,53,56,82,109,74,100,334,36,005,033700,36005033700,2022,49,84,808,941
Census Tract 338.01; Bronx County; New York,942,47,23,16,38,43,37,14,11,13,53,361,108,22,73,57,26,36,005,033801,36005033801,2022,124,118,700,942
Census Tract 338.02; Bronx County; New York,577,37,36,35,0,54,0,9,23,0,44,82,100,43,101,0,13,36,005,033802,36005033802,2022,108,86,383,577
Census Tract 340; Bronx County; New York,1843,95,101,20,160,122,48,100,76,99,60,355,198,137,158,67,47,36,005,034000,36005034000,2022,376,445,1022,1843
Census Tract 342; Bronx County; New York,637,48,52,26,4,11,14,0,37,10,60,154,26,49,26,67,53,36,005,034200,36005034200,2022,130,72,435,637
Census Tract 343; Bronx County; New York,595,14,0,9,11,91,0,17,12,0,15,52,103,93,19,81,78,36,005,034300,36005034300,2022,34,120,441,595
Census Tract 344; Bronx County; New York,627,58,8,8,27,7,89,23,0,0,40,66,62,69,28,68,74,36,005,034400,36005034400,2022,101,119,407,627
Census Tract 345; Bronx County; New York,1484,58,93,16,41,78,16,18,30,34,41,43,128,200,128,231,329,36,005,034500,36005034500,2022,208,176,1100,1484
Census Tract 348; Bronx County; New York,2076,319,228,99,69,94,16,65,127,124,121,87,177,210,92,94,154,36,005,034800,36005034800,2022,715,426,935,2076
Census Tract 350; Bronx County; New York,703,30,0,0,38,31,0,48,26,51,17,147,84,60,23,62,86,36,005,035000,36005035000,2022,68,156,479,703
Census Tract 351; Bronx County; New York,1338,10,26,28,0,22,56,0,0,42,152,70,179,272,149,76,256,36,005,035100,36005035100,2022,64,120,1154,1338
Census Tract 356; Bronx County; New York,658,34,0,8,8,11,0,68,7,28,32,51,95,24,109,36,147,36,005,035600,36005035600,2022,50,114,494,658
Census Tract 358; Bronx County; New York,2711,75,138,319,158,36,100,38,68,40,82,49,509,168,178,445,308,36,005,035800,36005035800,2022,690,282,1739,2711
Census Tract 359; Bronx County; New York,1175,117,152,142,187,81,79,52,95,47,29,67,68,27,32,0,0,36,005,035900,36005035900,2022,598,354,223,1175
Census Tract 360; Bronx County; New York,958,39,34,0,16,23,22,34,66,0,52,25,173,130,56,117,171,36,005,036000,36005036000,2022,89,145,724,958
Census Tract 361; Bronx County; New York,2164,188,584,120,195,67,37,163,269,84,78,74,89,93,35,57,31,36,005,036100,36005036100,2022,1087,620,457,2164
Census Tract 363; Bronx County; New York,2368,226,479,125,229,205,22,72,127,0,108,115,282,203,23,129,23,36,005,036300,36005036300,2022,1059,426,883,2368
Census Tract 364; Bronx County; New York,844,25,35,34,15,65,75,51,22,38,55,28,118,10,132,106,35,36,005,036400,36005036400,2022,109,251,484,844
Census Tract 365.01; Bronx County; New York,1407,143,110,127,28,102,93,66,111,86,0,84,239,74,91,53,0,36,005,036501,36005036501,2022,408,458,541,1407
Census Tract 365.02; Bronx County; New York,781,58,97,20,112,62,70,58,6,29,119,41,30,40,33,6,0,36,005,036502,36005036502,2022,287,225,269,781
Census Tract 367; Bronx County; New York,661,76,115,54,38,34,23,9,0,11,0,30,60,40,70,22,79,36,005,036700,36005036700,2022,283,77,301,661
Census Tract 368; Bronx County; New York,626,35,31,18,6,99,18,18,13,22,48,22,58,27,61,31,119,36,005,036800,36005036800,2022,90,170,366,626
Census Tract 369.01; Bronx County; New York,750,143,142,52,29,48,48,73,15,6,13,66,66,29,0,20,0,36,005,036901,36005036901,2022,366,190,194,750
Census Tract 369.02; Bronx County; New York,822,239,172,40,21,12,59,5,0,25,94,20,79,7,19,7,23,36,005,036902,36005036902,2022,472,101,249,822
Census Tract 370; Bronx County; New York,683,45,6,47,9,27,7,8,22,27,21,75,126,58,97,49,59,36,005,037000,36005037000,2022,107,91,485,683
Census Tract 371; Bronx County; New York,1731,242,449,165,72,15,34,25,59,29,123,130,90,153,44,45,56,36,005,037100,36005037100,2022,928,162,641,1731
Census Tract 372; Bronx County; New York,841,67,41,10,35,7,59,43,16,55,34,142,87,72,69,62,42,36,005,037200,36005037200,2022,153,180,508,841
Census Tract 373; Bronx County; New York,2062,452,193,144,54,14,20,54,23,59,438,273,13,58,17,130,120,36,005,037300,36005037300,2022,843,170,1049,2062
Census Tract 374; Bronx County; New York,1478,273,89,186,34,78,46,156,83,51,25,151,141,50,72,37,6,36,005,037400,36005037400,2022,582,414,482,1478
Census Tract 375.04; Bronx County; New York,1394,271,108,93,97,143,0,55,125,94,236,50,23,13,49,36,1,36,005,037504,36005037504,2022,569,417,408,1394
Census Tract 376; Bronx County; New York,753,88,50,10,26,0,38,9,56,19,56,91,90,58,33,101,28,36,005,037600,36005037600,2022,174,122,457,753
Census Tract 378; Bronx County; New York,1142,180,18,82,100,59,63,30,47,0,45,208,162,57,0,46,45,36,005,037800,36005037800,2022,380,199,563,1142
Census Tract 379; Bronx County; New York,1930,212,175,73,370,38,92,79,0,215,188,217,106,78,42,22,23,36,005,037900,36005037900,2022,830,424,676,1930
Census Tract 380; Bronx County; New York,1937,257,218,157,108,82,45,58,166,37,115,152,227,94,95,57,69,36,005,038000,36005038000,2022,740,388,809,1937
Census Tract 381; Bronx County; New York,2619,255,223,0,281,205,165,282,100,45,416,197,205,162,49,14,20,36,005,038100,36005038100,2022,759,797,1063,2619
Census Tract 382; Bronx County; New York,958,58,37,38,100,35,0,64,32,0,78,47,171,69,29,103,97,36,005,038200,36005038200,2022,233,131,594,958
Census Tract 383.01; Bronx County; New York,1658,186,142,47,83,63,112,0,106,94,240,54,113,186,88,129,15,36,005,038301,36005038301,2022,458,375,825,1658
Census Tract 383.03; Bronx County; New York,1207,160,273,67,55,97,30,13,78,64,76,28,135,57,0,34,40,36,005,038303,36005038303,2022,555,282,370,1207
Census Tract 383.04; Bronx County; New York,788,184,156,44,109,46,0,36,12,22,25,47,53,29,25,0,0,36,005,038304,36005038304,2022,493,116,179,788
Census Tract 385; Bronx County; New York,1736,307,302,163,114,124,45,51,32,40,161,101,165,59,21,23,28,36,005,038500,36005038500,2022,886,292,558,1736
Census Tract 386; Bronx County; New York,2883,493,142,32,182,39,40,139,66,92,136,359,339,298,305,173,48,36,005,038600,36005038600,2022,849,376,1658,2883
Census Tract 387; Bronx County; New York,1448,181,103,39,33,109,48,131,118,75,184,265,75,43,30,0,14,36,005,038700,36005038700,2022,356,481,611,1448
Census Tract 388; Bronx County; New York,981,154,22,0,33,32,31,6,37,43,79,145,121,100,81,8,89,36,005,038800,36005038800,2022,209,149,623,981
Census Tract 389; Bronx County; New York,1834,265,346,31,76,67,41,31,93,93,228,138,164,138,75,13,35,36,005,038900,36005038900,2022,718,325,791,1834
Census Tract 390; Bronx County; New York,1076,70,96,50,22,15,48,43,78,76,43,76,86,119,52,175,27,36,005,039000,36005039000,2022,238,260,578,1076
Census Tract 391; Bronx County; New York,2896,85,543,388,218,105,203,200,0,0,176,200,334,185,55,144,60,36,005,039100,36005039100,2022,1234,508,1154,2896
Census Tract 392; Bronx County; New York,663,35,19,34,25,19,39,29,35,24,69,79,47,13,33,19,144,36,005,039200,36005039200,2022,113,146,404,663
Census Tract 393; Bronx County; New York,3030,397,565,205,212,70,210,142,67,203,141,94,389,118,105,39,73,36,005,039300,36005039300,2022,1379,692,959,3030
Census Tract 394; Bronx County; New York,1651,258,104,13,175,45,18,63,13,46,76,160,363,119,51,109,38,36,005,039400,36005039400,2022,550,185,916,1651
Census Tract 395; Bronx County; New York,1738,381,334,77,90,72,28,39,59,108,85,179,71,107,47,33,28,36,005,039500,36005039500,2022,882,306,550,1738
Census Tract 396; Bronx County; New York,1485,176,101,174,55,26,47,114,135,110,67,49,137,100,31,89,74,36,005,039600,36005039600,2022,506,432,547,1485
Census Tract 397; Bronx County; New York,439,69,78,25,32,8,0,76,15,25,52,20,34,5,0,0,0,36,005,039700,36005039700,2022,204,124,111,439
Census Tract 398; Bronx County; New York,1221,75,228,0,125,134,0,16,0,11,110,133,132,60,35,56,106,36,005,039800,36005039800,2022,428,161,632,1221
Census Tract 399.01; Bronx County; New York,1660,95,151,205,107,62,73,157,144,33,117,176,205,57,59,7,12,36,005,039901,36005039901,2022,558,469,633,1660
Census Tract 399.02; Bronx County; New York,1756,177,132,7,93,27,141,97,19,166,206,302,235,78,27,49,0,36,005,039902,36005039902,2022,409,450,897,1756
Census Tract 401; Bronx County; New York,2103,343,284,48,282,380,55,45,104,9,35,195,205,81,8,29,0,36,005,040100,36005040100,2022,957,593,553,2103
Census Tract 403.02; Bronx County; New York,1619,125,337,86,22,34,72,102,120,27,181,87,147,69,31,179,0,36,005,040302,36005040302,2022,570,355,694,1619
Census Tract 403.03; Bronx County; New York,1406,88,185,97,91,65,63,148,80,41,133,149,82,36,3,63,82,36,005,040303,36005040303,2022,461,397,548,1406
Census Tract 403.04; Bronx County; New York,1286,142,162,154,36,86,135,66,21,51,59,77,43,32,126,76,20,36,005,040304,36005040304,2022,494,359,433,1286
Census Tract 404; Bronx County; New York,1114,53,0,43,4,8,45,98,45,36,77,94,129,218,79,123,62,36,005,040400,36005040400,2022,100,232,782,1114
Census Tract 405.01; Bronx County; New York,1441,118,153,148,75,49,26,79,116,35,167,132,172,85,18,29,39,36,005,040501,36005040501,2022,494,305,642,1441
Census Tract 405.02; Bronx County; New York,2477,444,210,161,95,51,90,214,64,36,340,273,178,192,26,16,87,36,005,040502,36005040502,2022,910,455,1112,2477
Census Tract 406; Bronx County; New York,1353,138,75,134,33,56,47,0,27,238,74,66,135,142,102,12,74,36,005,040600,36005040600,2022,380,368,605,1353
Census Tract 407.01; Bronx County; New York,1258,103,138,27,35,72,45,60,74,70,223,144,140,84,6,37,0,36,005,040701,36005040701,2022,303,321,634,1258
Census Tract 407.02; Bronx County; New York,2882,199,360,262,243,97,300,123,259,36,236,144,254,200,52,63,54,36,005,040702,36005040702,2022,1064,815,1003,2882
Census Tract 408; Bronx County; New York,1624,177,109,180,198,94,42,130,81,47,61,193,143,33,11,65,60,36,005,040800,36005040800,2022,664,394,566,1624
Census Tract 409; Bronx County; New York,1380,16,0,47,75,89,23,42,263,53,109,147,131,143,95,129,18,36,005,040900,36005040900,2022,138,470,772,1380
Census Tract 411; Bronx County; New York,1453,227,126,12,31,13,206,33,93,33,86,220,150,91,30,29,73,36,005,041100,36005041100,2022,396,378,679,1453
Census Tract 413; Bronx County; New York,3053,198,247,57,75,106,94,116,149,162,270,449,451,239,206,223,11,36,005,041300,36005041300,2022,577,627,1849,3053
Census Tract 414; Bronx County; New York,1863,49,51,17,62,70,303,85,0,0,220,151,126,96,265,0,368,36,005,041400,36005041400,2022,179,458,1226,1863
Census Tract 415; Bronx County; New York,2386,258,268,82,213,37,107,193,56,140,149,278,285,83,132,28,77,36,005,041500,36005041500,2022,821,533,1032,2386
Census Tract 418; Bronx County; New York,1273,132,47,32,104,10,33,98,62,59,155,80,188,0,86,81,106,36,005,041800,36005041800,2022,315,262,696,1273
Census Tract 419; Bronx County; New York,2674,472,166,132,213,44,40,103,65,108,271,287,236,139,79,217,102,36,005,041900,36005041900,2022,983,360,1331,2674
Census Tract 420; Bronx County; New York,1626,403,188,100,26,48,156,65,34,37,54,125,151,112,55,12,60,36,005,042000,36005042000,2022,717,340,569,1626
Census Tract 421; Bronx County; New York,2020,215,86,38,107,62,78,170,90,95,174,216,310,101,55,139,84,36,005,042100,36005042100,2022,446,495,1079,2020
Census Tract 422; Bronx County; New York,1183,67,56,56,0,8,3,19,24,58,202,107,249,120,0,201,13,36,005,042200,36005042200,2022,179,112,892,1183
Census Tract 423; Bronx County; New York,1359,93,77,13,42,143,10,32,93,44,110,125,215,116,107,111,28,36,005,042300,36005042300,2022,225,322,812,1359
Census Tract 424; Bronx County; New York,793,22,7,21,0,40,22,0,44,8,68,85,114,133,99,36,94,36,005,042400,36005042400,2022,50,114,629,793
Census Tract 425; Bronx County; New York,2248,251,198,120,143,137,161,90,75,130,80,135,291,18,225,147,47,36,005,042500,36005042500,2022,712,593,943,2248
Census Tract 426; Bronx County; New York,2144,124,180,0,0,0,102,68,83,0,250,32,374,320,82,238,291,36,005,042600,36005042600,2022,304,253,1587,2144
Census Tract 428; Bronx County; New York,753,30,57,52,20,13,25,8,23,10,27,40,37,111,34,58,208,36,005,042800,36005042800,2022,159,79,515,753
Census Tract 429.01; Bronx County; New York,1246,91,127,76,34,97,109,28,92,25,46,181,65,184,0,85,6,36,005,042901,36005042901,2022,328,351,567,1246
Census Tract 429.02; Bronx County; New York,1700,214,120,106,140,93,69,13,79,41,147,263,108,110,41,114,42,36,005,042902,36005042902,2022,580,295,825,1700
Census Tract 430; Bronx County; New York,1302,64,116,35,197,78,9,22,33,11,12,54,266,150,39,127,89,36,005,043000,36005043000,2022,412,153,737,1302
Census Tract 431.01; Bronx County; New York,1860,207,396,135,84,0,53,60,73,69,137,162,171,207,17,20,69,36,005,043101,36005043101,2022,822,255,783,1860
Census Tract 431.02; Bronx County; New York,1785,134,79,151,54,179,182,157,74,101,46,178,261,84,62,18,25,36,005,043102,36005043102,2022,418,693,674,1785
Census Tract 434; Bronx County; New York,1454,77,202,0,35,85,56,14,20,15,140,102,111,53,168,301,75,36,005,043400,36005043400,2022,314,190,950,1454
Census Tract 435.01; Bronx County; New York,451,54,52,75,25,48,17,10,33,6,51,25,47,0,8,0,0,36,005,043501,36005043501,2022,206,114,131,451
Census Tract 435.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,043502,36005043502,2022,0,0,0,0
Census Tract 435.03; Bronx County; New York,13,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,36,005,043503,36005043503,2022,0,0,13,13
Census Tract 436; Bronx County; New York,698,105,43,13,68,0,0,40,14,1,59,53,139,28,51,10,74,36,005,043600,36005043600,2022,229,55,414,698
Census Tract 442; Bronx County; New York,1253,397,33,68,0,27,69,32,14,43,50,99,116,96,29,109,71,36,005,044200,36005044200,2022,498,185,570,1253
Census Tract 444; Bronx County; New York,1355,0,44,141,0,31,0,13,93,0,80,91,185,304,130,132,111,36,005,044400,36005044400,2022,185,137,1033,1355
Census Tract 448; Bronx County; New York,697,0,0,0,42,8,73,8,12,13,28,70,81,31,42,167,122,36,005,044800,36005044800,2022,42,114,541,697
Census Tract 449.01; Bronx County; New York,795,9,46,10,0,32,10,44,16,8,90,81,81,99,70,47,152,36,005,044901,36005044901,2022,65,110,620,795
Census Tract 449.02; Bronx County; New York,889,53,17,0,58,30,35,20,0,21,25,93,128,80,97,101,131,36,005,044902,36005044902,2022,128,106,655,889
Census Tract 451.01; Bronx County; New York,905,0,0,20,12,17,0,9,46,5,292,61,157,157,39,25,65,36,005,045101,36005045101,2022,32,77,796,905
Census Tract 451.02; Bronx County; New York,902,29,14,16,8,35,0,0,22,13,39,76,240,81,113,128,88,36,005,045102,36005045102,2022,67,70,765,902
Census Tract 456; Bronx County; New York,1158,37,0,13,19,49,61,0,11,22,147,103,36,184,90,48,338,36,005,045600,36005045600,2022,69,143,946,1158
