NAME,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract,GEOID,year,n_low,n_mid,n_high,n_i_sum
Census Tract 1; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,000100,36005000100,2024,0,0,0,0
Census Tract 27.02; Bronx County; New York,1528,365,164,92,89,20,95,170,46,38,139,51,27,34,137,24,37,36,005,002702,36005002702,2024,710,369,449,1528
Census Tract 28; Bronx County; New York,2806,114,33,94,158,63,122,141,192,328,175,210,579,171,78,188,160,36,005,002800,36005002800,2024,399,846,1561,2806
Census Tract 31; Bronx County; New York,1162,27,38,28,27,90,83,159,85,11,42,238,201,98,11,24,0,36,005,003100,36005003100,2024,120,428,614,1162
Census Tract 33; Bronx County; New York,1243,247,166,110,25,57,32,0,73,33,63,53,46,111,13,142,72,36,005,003300,36005003300,2024,548,195,500,1243
Census Tract 35; Bronx County; New York,1428,224,72,37,24,119,34,335,30,27,166,58,94,67,24,16,101,36,005,003500,36005003500,2024,357,545,526,1428
Census Tract 37; Bronx County; New York,149,21,0,0,0,0,0,8,32,8,26,22,22,10,0,0,0,36,005,003700,36005003700,2024,21,48,80,149
Census Tract 38; Bronx County; New York,392,35,23,0,39,9,0,19,47,0,35,32,27,38,39,12,37,36,005,003800,36005003800,2024,97,75,220,392
Census Tract 39; Bronx County; New York,2197,205,654,209,0,192,92,0,0,24,173,74,79,143,154,134,64,36,005,003900,36005003900,2024,1068,308,821,2197
Census Tract 40.01; Bronx County; New York,489,9,0,5,32,26,1,53,12,0,24,52,72,35,39,66,63,36,005,004001,36005004001,2024,46,92,351,489
Census Tract 41; Bronx County; New York,2468,737,572,225,219,77,14,0,236,0,89,41,72,0,46,28,112,36,005,004100,36005004100,2024,1753,327,388,2468
Census Tract 42; Bronx County; New York,2839,173,287,48,99,132,191,36,81,201,283,175,467,161,278,112,115,36,005,004200,36005004200,2024,607,641,1591,2839
Census Tract 43; Bronx County; New York,2230,471,496,112,45,59,117,58,77,0,105,250,206,68,49,88,29,36,005,004300,36005004300,2024,1124,311,795,2230
Census Tract 44; Bronx County; New York,1539,325,238,108,114,34,81,52,48,93,46,19,96,88,30,53,114,36,005,004400,36005004400,2024,785,308,446,1539
Census Tract 46; Bronx County; New York,664,145,68,47,59,7,33,37,47,11,35,63,25,67,20,0,0,36,005,004600,36005004600,2024,319,135,210,664
Census Tract 48; Bronx County; New York,1498,305,44,76,124,142,42,55,13,127,89,55,177,128,101,20,0,36,005,004800,36005004800,2024,549,379,570,1498
Census Tract 50.01; Bronx County; New York,1406,188,127,80,109,107,121,51,46,80,72,109,122,97,28,42,27,36,005,005001,36005005001,2024,504,405,497,1406
Census Tract 50.02; Bronx County; New York,1880,207,203,115,140,197,87,120,0,72,86,210,264,38,31,0,110,36,005,005002,36005005002,2024,665,476,739,1880
Census Tract 51; Bronx County; New York,2930,556,264,131,448,295,109,125,340,0,0,186,81,98,0,239,58,36,005,005100,36005005100,2024,1399,869,662,2930
Census Tract 52; Bronx County; New York,813,128,72,43,80,21,32,34,8,73,127,63,95,37,0,0,0,36,005,005200,36005005200,2024,323,168,322,813
Census Tract 53; Bronx County; New York,1614,459,266,64,229,60,70,84,98,24,75,147,24,0,0,14,0,36,005,005300,36005005300,2024,1018,336,260,1614
Census Tract 54; Bronx County; New York,1756,129,129,100,12,128,57,128,77,59,94,304,142,144,82,108,63,36,005,005400,36005005400,2024,370,449,937,1756
Census Tract 56; Bronx County; New York,1006,43,136,133,71,32,55,0,49,50,68,51,90,38,51,49,90,36,005,005600,36005005600,2024,383,186,437,1006
Census Tract 59.02; Bronx County; New York,1288,60,167,32,70,0,132,64,56,45,51,69,236,61,0,127,118,36,005,005902,36005005902,2024,329,297,662,1288
Census Tract 60; Bronx County; New York,386,35,43,5,0,7,17,8,11,0,50,9,118,40,20,9,14,36,005,006000,36005006000,2024,83,43,260,386
Census Tract 61; Bronx County; New York,1875,143,26,79,150,56,16,32,3,76,89,280,541,219,94,60,11,36,005,006100,36005006100,2024,398,183,1294,1875
Census Tract 62; Bronx County; New York,2544,498,295,69,201,335,71,66,17,257,126,234,194,0,170,0,11,36,005,006200,36005006200,2024,1063,746,735,2544
Census Tract 63.01; Bronx County; New York,3045,434,178,336,24,11,28,0,53,281,180,359,203,146,59,155,598,36,005,006301,36005006301,2024,972,373,1700,3045
Census Tract 63.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,006302,36005006302,2024,0,0,0,0
Census Tract 64; Bronx County; New York,1574,330,152,0,103,54,51,73,126,174,148,88,120,34,48,31,42,36,005,006400,36005006400,2024,585,478,511,1574
Census Tract 65; Bronx County; New York,2245,509,339,234,111,85,19,39,145,55,0,284,164,124,37,83,17,36,005,006500,36005006500,2024,1193,343,709,2245
Census Tract 67; Bronx County; New York,2640,376,326,351,121,121,327,68,161,76,106,257,93,0,0,210,47,36,005,006700,36005006700,2024,1174,753,713,2640
Census Tract 68; Bronx County; New York,893,105,23,94,35,120,94,139,64,0,18,24,96,35,9,6,31,36,005,006800,36005006800,2024,257,417,219,893
Census Tract 69; Bronx County; New York,2705,652,413,110,0,341,252,129,150,0,142,154,179,130,0,0,53,36,005,006900,36005006900,2024,1175,872,658,2705
Census Tract 70; Bronx County; New York,1447,312,29,136,0,40,91,114,9,10,137,95,128,79,89,114,64,36,005,007000,36005007000,2024,477,264,706,1447
Census Tract 71; Bronx County; New York,1530,404,182,36,163,93,87,23,25,47,35,102,76,48,77,81,51,36,005,007100,36005007100,2024,785,275,470,1530
Census Tract 72; Bronx County; New York,1625,183,101,53,45,38,49,17,159,55,142,176,160,88,115,84,160,36,005,007200,36005007200,2024,382,318,925,1625
Census Tract 73; Bronx County; New York,1602,470,33,17,133,149,112,194,40,151,76,46,65,13,0,103,0,36,005,007300,36005007300,2024,653,646,303,1602
Census Tract 74; Bronx County; New York,1429,167,64,55,12,134,39,17,150,35,2,83,192,137,110,90,142,36,005,007400,36005007400,2024,298,375,756,1429
Census Tract 75; Bronx County; New York,2430,398,319,181,142,34,165,187,14,38,265,204,41,182,96,102,62,36,005,007500,36005007500,2024,1040,438,952,2430
Census Tract 76; Bronx County; New York,1822,236,80,102,116,126,30,109,36,35,142,205,198,87,63,129,128,36,005,007600,36005007600,2024,534,336,952,1822
Census Tract 77; Bronx County; New York,601,115,12,12,0,0,65,0,60,28,76,82,39,42,10,60,0,36,005,007700,36005007700,2024,139,153,309,601
Census Tract 78; Bronx County; New York,1932,251,98,119,159,124,12,0,55,208,70,75,255,43,106,239,118,36,005,007800,36005007800,2024,627,399,906,1932
Census Tract 79; Bronx County; New York,2225,580,9,94,42,198,0,163,114,139,283,119,136,152,36,121,39,36,005,007900,36005007900,2024,725,614,886,2225
Census Tract 83; Bronx County; New York,2213,297,242,29,153,124,0,41,128,169,230,115,132,201,111,53,188,36,005,008300,36005008300,2024,721,462,1030,2213
Census Tract 84; Bronx County; New York,1023,20,30,31,41,0,0,34,182,16,136,85,172,25,45,49,157,36,005,008400,36005008400,2024,122,232,669,1023
Census Tract 85; Bronx County; New York,2189,171,229,200,99,175,58,106,92,93,51,165,297,233,103,42,75,36,005,008500,36005008500,2024,699,524,966,2189
Census Tract 86; Bronx County; New York,1550,371,228,168,117,123,46,0,36,152,105,135,55,0,0,0,14,36,005,008600,36005008600,2024,884,357,309,1550
Census Tract 87; Bronx County; New York,2091,262,157,216,177,82,45,94,250,176,36,248,141,30,33,123,21,36,005,008700,36005008700,2024,812,647,632,2091
Census Tract 89; Bronx County; New York,1346,93,248,28,161,33,76,115,125,146,18,169,84,15,0,0,35,36,005,008900,36005008900,2024,530,495,321,1346
Census Tract 90; Bronx County; New York,1281,205,170,86,79,42,0,81,106,42,242,41,74,8,34,37,34,36,005,009000,36005009000,2024,540,271,470,1281
Census Tract 92; Bronx County; New York,1872,64,64,154,46,191,76,141,94,37,127,208,226,70,70,160,144,36,005,009200,36005009200,2024,328,539,1005,1872
Census Tract 93.01; Bronx County; New York,1912,281,48,67,84,43,83,83,109,153,233,38,213,89,23,303,62,36,005,009301,36005009301,2024,480,471,961,1912
Census Tract 93.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,009302,36005009302,2024,0,0,0,0
Census Tract 96; Bronx County; New York,818,134,95,56,12,24,26,0,39,37,70,73,71,76,16,51,38,36,005,009600,36005009600,2024,297,126,395,818
Census Tract 98; Bronx County; New York,1669,96,46,59,28,50,0,90,105,26,231,67,103,479,113,88,88,36,005,009800,36005009800,2024,229,271,1169,1669
Census Tract 110; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,011000,36005011000,2024,0,0,0,0
Census Tract 115.02; Bronx County; New York,1513,160,85,181,161,147,121,56,54,78,155,42,102,0,144,7,20,36,005,011502,36005011502,2024,587,456,470,1513
Census Tract 117.01; Bronx County; New York,474,90,10,17,49,0,19,70,68,22,45,16,37,0,10,21,0,36,005,011701,36005011701,2024,166,179,129,474
Census Tract 117.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,011702,36005011702,2024,0,0,0,0
Census Tract 118; Bronx County; New York,1517,100,60,19,48,51,39,33,12,164,73,62,173,126,74,283,200,36,005,011800,36005011800,2024,227,299,991,1517
Census Tract 119; Bronx County; New York,1875,206,110,155,112,70,130,106,65,17,56,265,113,107,55,285,23,36,005,011900,36005011900,2024,583,388,904,1875
Census Tract 121.01; Bronx County; New York,1057,242,107,68,22,27,64,24,57,62,108,25,105,41,22,61,22,36,005,012101,36005012101,2024,439,234,384,1057
Census Tract 121.02; Bronx County; New York,572,85,142,0,45,50,45,0,0,58,20,42,18,26,0,40,1,36,005,012102,36005012102,2024,272,153,147,572
Census Tract 123; Bronx County; New York,1772,322,236,51,104,73,38,153,13,129,131,144,114,35,79,6,144,36,005,012300,36005012300,2024,713,406,653,1772
Census Tract 125; Bronx County; New York,1449,93,52,122,90,78,16,0,96,53,195,224,96,37,53,189,55,36,005,012500,36005012500,2024,357,243,849,1449
Census Tract 127.01; Bronx County; New York,745,56,83,58,64,66,52,45,0,16,34,77,66,28,63,37,0,36,005,012701,36005012701,2024,261,179,305,745
Census Tract 129.01; Bronx County; New York,1744,224,285,122,189,0,10,55,178,34,67,221,171,179,9,0,0,36,005,012901,36005012901,2024,820,277,647,1744
Census Tract 130; Bronx County; New York,472,6,0,28,0,94,16,7,16,0,81,18,42,30,6,51,77,36,005,013000,36005013000,2024,34,133,305,472
Census Tract 131; Bronx County; New York,2225,463,302,378,134,0,31,43,183,101,18,126,154,82,121,52,37,36,005,013100,36005013100,2024,1277,358,590,2225
Census Tract 132; Bronx County; New York,2605,194,0,20,100,20,34,103,232,70,75,159,180,339,188,465,426,36,005,013200,36005013200,2024,314,459,1832,2605
Census Tract 133; Bronx County; New York,2269,809,130,17,104,135,206,196,199,58,53,48,157,34,28,95,0,36,005,013300,36005013300,2024,1060,794,415,2269
Census Tract 135; Bronx County; New York,1534,237,275,107,76,184,38,36,46,121,13,197,13,175,0,16,0,36,005,013500,36005013500,2024,695,425,414,1534
Census Tract 138; Bronx County; New York,1255,195,0,9,14,47,7,45,31,34,44,177,115,57,143,196,141,36,005,013800,36005013800,2024,218,164,873,1255
Census Tract 141; Bronx County; New York,3034,248,428,168,326,130,101,205,119,45,135,287,320,116,87,158,161,36,005,014100,36005014100,2024,1170,600,1264,3034
Census Tract 143; Bronx County; New York,743,202,204,65,11,0,19,33,0,17,115,21,0,12,44,0,0,36,005,014300,36005014300,2024,482,69,192,743
Census Tract 144; Bronx County; New York,2428,437,370,165,107,129,65,76,45,129,87,49,204,258,155,68,84,36,005,014400,36005014400,2024,1079,444,905,2428
Census Tract 145; Bronx County; New York,2433,544,268,139,215,209,43,176,339,29,314,64,91,0,0,0,2,36,005,014500,36005014500,2024,1166,796,471,2433
Census Tract 147.01; Bronx County; New York,2009,233,503,171,0,21,60,221,236,277,39,167,0,20,0,61,0,36,005,014701,36005014701,2024,907,815,287,2009
Census Tract 147.02; Bronx County; New York,1924,281,467,97,172,75,66,65,64,52,117,188,236,0,44,0,0,36,005,014702,36005014702,2024,1017,322,585,1924
Census Tract 149; Bronx County; New York,1546,417,130,55,71,16,62,125,0,64,27,91,142,89,104,0,153,36,005,014900,36005014900,2024,673,267,606,1546
Census Tract 151; Bronx County; New York,2117,176,258,85,151,280,241,41,8,56,58,174,332,103,50,33,71,36,005,015100,36005015100,2024,670,626,821,2117
Census Tract 152; Bronx County; New York,986,35,40,15,7,16,85,50,16,0,97,74,173,131,107,80,60,36,005,015200,36005015200,2024,97,167,722,986
Census Tract 153; Bronx County; New York,1781,254,253,19,144,136,120,83,33,0,88,292,148,88,29,77,17,36,005,015300,36005015300,2024,670,372,739,1781
Census Tract 155; Bronx County; New York,1064,201,103,79,23,0,21,55,60,68,149,14,133,17,122,0,19,36,005,015500,36005015500,2024,406,204,454,1064
Census Tract 157; Bronx County; New York,2321,234,150,51,37,274,167,41,165,69,258,253,270,107,153,20,72,36,005,015700,36005015700,2024,472,716,1133,2321
Census Tract 158; Bronx County; New York,534,85,14,11,6,25,0,9,22,0,0,71,106,34,9,37,105,36,005,015800,36005015800,2024,116,56,362,534
Census Tract 159; Bronx County; New York,1023,86,123,200,66,133,11,9,45,8,44,45,109,84,35,0,25,36,005,015900,36005015900,2024,475,206,342,1023
Census Tract 160; Bronx County; New York,1521,131,0,88,90,34,27,80,10,77,56,88,208,150,97,145,240,36,005,016000,36005016000,2024,309,228,984,1521
Census Tract 161; Bronx County; New York,2224,661,260,108,204,97,35,82,108,114,130,178,34,30,19,164,0,36,005,016100,36005016100,2024,1233,436,555,2224
Census Tract 162; Bronx County; New York,509,17,0,0,20,0,8,0,6,31,24,48,69,48,39,35,164,36,005,016200,36005016200,2024,37,45,427,509
Census Tract 163; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,016300,36005016300,2024,0,0,0,0
Census Tract 164; Bronx County; New York,392,50,16,22,14,8,22,26,0,0,0,66,24,20,24,59,41,36,005,016400,36005016400,2024,102,56,234,392
Census Tract 165; Bronx County; New York,376,14,15,0,51,0,12,0,10,41,46,13,56,32,24,62,0,36,005,016500,36005016500,2024,80,63,233,376
Census Tract 166; Bronx County; New York,802,59,0,14,0,21,15,11,43,5,33,31,102,200,34,134,100,36,005,016600,36005016600,2024,73,95,634,802
Census Tract 167; Bronx County; New York,1154,123,86,17,143,37,119,6,37,110,83,129,122,43,26,43,30,36,005,016700,36005016700,2024,369,309,476,1154
Census Tract 169; Bronx County; New York,607,102,45,28,29,22,0,22,69,0,165,73,17,8,0,27,0,36,005,016900,36005016900,2024,204,113,290,607
Census Tract 171; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,017100,36005017100,2024,0,0,0,0
Census Tract 173; Bronx County; New York,2276,471,322,270,59,0,52,48,87,41,20,180,119,356,171,80,0,36,005,017300,36005017300,2024,1122,228,926,2276
Census Tract 175; Bronx County; New York,2975,823,577,129,123,84,199,214,62,146,78,322,127,43,0,48,0,36,005,017500,36005017500,2024,1652,705,618,2975
Census Tract 177.01; Bronx County; New York,1462,111,151,56,0,0,68,24,21,144,82,297,162,57,194,61,34,36,005,017701,36005017701,2024,318,257,887,1462
Census Tract 177.02; Bronx County; New York,1675,213,203,15,103,0,160,142,77,26,272,0,100,10,162,137,55,36,005,017702,36005017702,2024,534,405,736,1675
Census Tract 179.01; Bronx County; New York,1688,185,144,23,15,44,0,258,120,71,155,164,222,105,81,31,70,36,005,017901,36005017901,2024,367,493,828,1688
Census Tract 179.02; Bronx County; New York,1216,48,54,5,113,60,75,150,195,40,55,145,131,0,23,80,42,36,005,017902,36005017902,2024,220,520,476,1216
Census Tract 181.01; Bronx County; New York,1084,215,71,61,53,15,0,52,0,0,261,87,20,81,29,104,35,36,005,018101,36005018101,2024,400,67,617,1084
Census Tract 181.02; Bronx County; New York,2150,275,468,191,39,47,136,42,52,68,51,190,278,136,53,92,32,36,005,018102,36005018102,2024,973,345,832,2150
Census Tract 183.01; Bronx County; New York,1934,147,189,158,184,56,76,56,61,142,60,121,156,104,139,148,137,36,005,018301,36005018301,2024,678,391,865,1934
Census Tract 183.02; Bronx County; New York,1452,147,8,144,62,15,39,79,25,40,68,226,437,55,47,60,0,36,005,018302,36005018302,2024,361,198,893,1452
Census Tract 184; Bronx County; New York,1340,68,122,0,38,29,0,31,35,78,98,34,155,100,176,250,126,36,005,018400,36005018400,2024,228,173,939,1340
Census Tract 185.01; Bronx County; New York,1466,225,240,68,52,53,0,18,0,99,183,146,81,130,40,131,0,36,005,018501,36005018501,2024,585,170,711,1466
Census Tract 185.02; Bronx County; New York,2106,402,370,86,85,188,102,0,37,21,202,165,209,148,15,58,18,36,005,018502,36005018502,2024,943,348,815,2106
Census Tract 189; Bronx County; New York,3050,431,235,73,69,91,89,44,69,91,443,286,601,82,195,158,93,36,005,018900,36005018900,2024,808,384,1858,3050
Census Tract 193; Bronx County; New York,2519,255,204,38,0,240,296,24,92,184,148,359,419,120,140,0,0,36,005,019300,36005019300,2024,497,836,1186,2519
Census Tract 194; Bronx County; New York,696,46,0,21,23,8,24,30,8,12,11,40,106,171,50,46,100,36,005,019400,36005019400,2024,90,82,524,696
Census Tract 195; Bronx County; New York,2703,440,38,219,246,121,31,158,57,167,298,211,324,89,107,153,44,36,005,019500,36005019500,2024,943,534,1226,2703
Census Tract 197; Bronx County; New York,2528,270,651,47,260,205,15,30,223,26,118,144,199,43,71,141,85,36,005,019700,36005019700,2024,1228,499,801,2528
Census Tract 199; Bronx County; New York,3185,462,206,135,253,451,118,69,98,95,212,345,211,302,73,155,0,36,005,019900,36005019900,2024,1056,831,1298,3185
Census Tract 200; Bronx County; New York,1430,228,20,39,152,39,57,48,84,121,24,131,89,141,28,82,147,36,005,020000,36005020000,2024,439,349,642,1430
Census Tract 201; Bronx County; New York,1406,267,40,196,23,105,168,56,17,0,240,22,119,112,0,41,0,36,005,020100,36005020100,2024,526,346,534,1406
Census Tract 202; Bronx County; New York,975,62,28,127,31,64,31,19,64,10,198,95,73,63,68,28,14,36,005,020200,36005020200,2024,248,188,539,975
Census Tract 204; Bronx County; New York,988,67,63,67,82,96,0,35,0,11,114,111,111,132,46,39,14,36,005,020400,36005020400,2024,279,142,567,988
Census Tract 205.01; Bronx County; New York,2681,564,442,49,200,91,32,223,11,166,299,45,273,121,0,32,133,36,005,020501,36005020501,2024,1255,523,903,2681
Census Tract 205.02; Bronx County; New York,1040,213,112,22,26,80,11,64,20,55,121,63,12,94,83,27,37,36,005,020502,36005020502,2024,373,230,437,1040
Census Tract 206.01; Bronx County; New York,937,61,135,37,31,7,0,33,0,0,78,52,103,134,134,40,92,36,005,020601,36005020601,2024,264,40,633,937
Census Tract 209; Bronx County; New York,1944,241,165,180,88,88,121,125,56,102,57,330,167,91,118,0,15,36,005,020900,36005020900,2024,674,492,778,1944
Census Tract 210.01; Bronx County; New York,3563,272,210,163,272,197,306,183,97,51,119,485,475,202,140,348,43,36,005,021001,36005021001,2024,917,834,1812,3563
Census Tract 210.02; Bronx County; New York,3158,239,110,147,189,126,186,143,104,48,152,193,365,208,541,271,136,36,005,021002,36005021002,2024,685,607,1866,3158
Census Tract 211; Bronx County; New York,2002,131,149,97,254,14,196,5,45,70,228,222,158,179,0,92,162,36,005,021100,36005021100,2024,631,330,1041,2002
Census Tract 212; Bronx County; New York,2325,120,82,103,142,195,69,59,208,57,84,283,209,328,296,51,39,36,005,021200,36005021200,2024,447,588,1290,2325
Census Tract 213.01; Bronx County; New York,447,36,91,11,30,23,16,19,16,22,20,61,19,52,17,14,0,36,005,021301,36005021301,2024,168,96,183,447
Census Tract 213.02; Bronx County; New York,2324,323,310,199,69,25,68,270,82,193,133,28,237,204,19,54,110,36,005,021302,36005021302,2024,901,638,785,2324
Census Tract 215.01; Bronx County; New York,1348,185,51,111,23,88,183,84,82,47,101,113,59,30,35,66,90,36,005,021501,36005021501,2024,370,484,494,1348
Census Tract 215.02; Bronx County; New York,2322,857,228,41,339,98,30,34,48,0,96,254,114,168,0,0,15,36,005,021502,36005021502,2024,1465,210,647,2322
Census Tract 216.01; Bronx County; New York,1582,268,67,74,83,109,232,58,12,24,83,146,162,196,13,37,18,36,005,021601,36005021601,2024,492,435,655,1582
Census Tract 216.02; Bronx County; New York,2345,122,92,61,113,33,70,218,142,128,304,395,307,125,110,49,76,36,005,021602,36005021602,2024,388,591,1366,2345
Census Tract 217; Bronx County; New York,1939,354,89,144,64,222,21,158,186,111,138,180,47,95,0,93,37,36,005,021700,36005021700,2024,651,698,590,1939
Census Tract 218; Bronx County; New York,2329,171,214,138,0,95,233,40,176,0,94,211,412,292,43,148,62,36,005,021800,36005021800,2024,523,544,1262,2329
Census Tract 219; Bronx County; New York,489,33,53,23,22,18,12,54,4,56,71,29,21,18,37,11,27,36,005,021900,36005021900,2024,131,144,214,489
Census Tract 220; Bronx County; New York,650,198,104,1,39,5,47,81,6,4,17,49,53,2,0,10,34,36,005,022000,36005022000,2024,342,143,165,650
Census Tract 221.01; Bronx County; New York,1339,173,24,90,10,141,46,63,41,58,108,221,57,205,54,48,0,36,005,022101,36005022101,2024,297,349,693,1339
Census Tract 221.02; Bronx County; New York,1681,147,207,95,207,103,107,61,77,0,87,104,64,237,54,113,18,36,005,022102,36005022102,2024,656,348,677,1681
Census Tract 222; Bronx County; New York,1089,98,46,85,53,45,72,13,113,52,90,57,80,83,65,101,36,36,005,022200,36005022200,2024,282,295,512,1089
Census Tract 223; Bronx County; New York,2103,303,128,76,176,93,96,142,15,377,286,197,154,14,28,0,18,36,005,022300,36005022300,2024,683,723,697,2103
Census Tract 224.01; Bronx County; New York,965,185,0,44,9,46,26,39,36,72,79,69,38,146,18,90,68,36,005,022401,36005022401,2024,238,219,508,965
Census Tract 224.03; Bronx County; New York,1154,89,18,37,79,61,51,25,47,0,85,93,164,131,100,112,62,36,005,022403,36005022403,2024,223,184,747,1154
Census Tract 224.04; Bronx County; New York,1875,112,69,126,103,83,77,59,66,58,100,203,270,189,79,140,141,36,005,022404,36005022404,2024,410,343,1122,1875
Census Tract 225; Bronx County; New York,2225,134,274,62,105,144,132,50,56,152,230,104,161,219,286,79,37,36,005,022500,36005022500,2024,575,534,1116,2225
Census Tract 227.01; Bronx County; New York,2025,160,47,310,156,181,61,167,157,44,65,174,194,180,1,27,101,36,005,022701,36005022701,2024,673,610,742,2025
Census Tract 227.02; Bronx County; New York,545,58,99,44,30,29,19,35,48,0,33,60,79,11,0,0,0,36,005,022702,36005022702,2024,231,131,183,545
Census Tract 227.03; Bronx County; New York,695,75,51,93,32,12,14,0,19,8,36,50,163,65,43,24,10,36,005,022703,36005022703,2024,251,53,391,695
Census Tract 228; Bronx County; New York,2381,171,51,58,25,112,10,85,28,0,337,234,235,336,129,432,138,36,005,022800,36005022800,2024,305,235,1841,2381
Census Tract 229.01; Bronx County; New York,1970,229,226,202,174,0,33,0,16,89,268,119,131,110,102,207,64,36,005,022901,36005022901,2024,831,138,1001,1970
Census Tract 229.02; Bronx County; New York,1186,63,83,52,145,67,30,105,42,45,144,65,64,53,58,170,0,36,005,022902,36005022902,2024,343,289,554,1186
Census Tract 230; Bronx County; New York,965,21,22,142,21,29,84,68,50,0,144,127,115,33,17,14,78,36,005,023000,36005023000,2024,206,231,528,965
Census Tract 231; Bronx County; New York,404,39,58,12,19,30,27,20,8,0,0,58,86,31,0,12,4,36,005,023100,36005023100,2024,128,85,191,404
Census Tract 232; Bronx County; New York,867,115,67,40,29,29,16,48,51,36,19,124,122,60,29,37,45,36,005,023200,36005023200,2024,251,180,436,867
Census Tract 233.01; Bronx County; New York,1622,300,204,142,31,8,86,111,0,140,165,220,107,11,10,21,66,36,005,023301,36005023301,2024,677,345,600,1622
Census Tract 233.02; Bronx County; New York,1082,161,18,70,0,118,0,0,10,24,51,115,228,141,50,45,51,36,005,023302,36005023302,2024,249,152,681,1082
Census Tract 235.01; Bronx County; New York,1211,422,98,87,41,10,6,120,9,40,0,38,66,157,0,99,18,36,005,023501,36005023501,2024,648,185,378,1211
Census Tract 235.02; Bronx County; New York,1703,182,193,90,277,17,33,36,94,92,37,52,180,205,24,83,108,36,005,023502,36005023502,2024,742,272,689,1703
Census Tract 236; Bronx County; New York,566,27,35,16,7,22,31,53,21,35,42,30,43,69,21,84,30,36,005,023600,36005023600,2024,85,162,319,566
Census Tract 237.02; Bronx County; New York,317,33,26,34,18,27,21,0,30,9,0,20,20,8,0,56,15,36,005,023702,36005023702,2024,111,87,119,317
Census Tract 237.03; Bronx County; New York,1835,480,174,90,114,46,86,54,56,163,197,65,206,87,17,0,0,36,005,023703,36005023703,2024,858,405,572,1835
Census Tract 237.04; Bronx County; New York,1392,182,78,127,158,12,156,112,116,94,12,67,96,38,74,46,24,36,005,023704,36005023704,2024,545,490,357,1392
Census Tract 238; Bronx County; New York,802,56,24,32,16,43,39,61,22,20,52,69,93,80,80,47,68,36,005,023800,36005023800,2024,128,185,489,802
