NAME,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,state,county,tract,GEOID,year,n_low,n_mid,n_high,n_i_sum
Census Tract 1; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,000100,36005000100,2023,0,0,0,0
Census Tract 69; Bronx County; New York,2804,428,483,144,0,55,360,0,142,263,84,316,215,130,104,0,80,36,005,006900,36005006900,2023,1055,820,929,2804
Census Tract 70; Bronx County; New York,1373,264,98,112,19,19,82,85,16,11,69,145,130,46,104,110,63,36,005,007000,36005007000,2023,493,213,667,1373
Census Tract 71; Bronx County; New York,1386,336,147,0,26,104,83,54,68,47,44,59,58,77,88,106,89,36,005,007100,36005007100,2023,509,356,521,1386
Census Tract 72; Bronx County; New York,1623,129,129,45,28,37,54,17,151,21,104,213,183,202,112,75,123,36,005,007200,36005007200,2023,331,280,1012,1623
Census Tract 73; Bronx County; New York,1552,362,8,0,91,270,165,57,110,105,60,43,108,25,54,94,0,36,005,007300,36005007300,2023,461,707,384,1552
Census Tract 74; Bronx County; New York,1380,165,56,55,57,165,41,38,62,47,71,81,181,201,17,109,34,36,005,007400,36005007400,2023,333,353,694,1380
Census Tract 75; Bronx County; New York,2449,508,297,127,150,16,63,247,71,87,221,145,81,250,34,80,72,36,005,007500,36005007500,2023,1082,484,883,2449
Census Tract 76; Bronx County; New York,1825,148,100,101,112,65,93,63,65,64,210,150,234,152,39,96,133,36,005,007600,36005007600,2023,461,350,1014,1825
Census Tract 77; Bronx County; New York,591,105,54,11,0,0,52,0,87,37,35,19,43,60,38,50,0,36,005,007700,36005007700,2023,170,176,245,591
Census Tract 78; Bronx County; New York,1981,191,128,56,103,127,12,40,106,164,98,282,29,71,265,193,116,36,005,007800,36005007800,2023,478,449,1054,1981
Census Tract 79; Bronx County; New York,2290,573,263,134,50,36,0,224,100,116,243,68,166,133,16,121,47,36,005,007900,36005007900,2023,1020,476,794,2290
Census Tract 83; Bronx County; New York,2239,305,215,52,22,57,0,106,142,159,179,134,232,235,145,197,59,36,005,008300,36005008300,2023,594,464,1181,2239
Census Tract 84; Bronx County; New York,1008,21,35,0,41,0,14,23,188,44,159,155,87,41,23,67,110,36,005,008400,36005008400,2023,97,269,642,1008
Census Tract 85; Bronx County; New York,2110,233,217,198,69,151,67,82,85,60,11,184,338,235,48,42,90,36,005,008500,36005008500,2023,717,445,948,2110
Census Tract 86; Bronx County; New York,1539,401,163,147,96,192,15,0,52,175,70,97,50,13,0,40,28,36,005,008600,36005008600,2023,807,434,298,1539
Census Tract 87; Bronx County; New York,2109,307,112,230,135,53,33,129,289,121,131,188,86,28,50,152,65,36,005,008700,36005008700,2023,784,625,700,2109
Census Tract 89; Bronx County; New York,1327,79,220,24,101,108,112,39,134,56,18,245,109,14,0,32,36,36,005,008900,36005008900,2023,424,449,454,1327
Census Tract 90; Bronx County; New York,1221,220,225,26,93,22,79,45,68,19,207,9,55,8,17,88,40,36,005,009000,36005009000,2023,564,233,424,1221
Census Tract 92; Bronx County; New York,1871,109,103,30,63,142,48,277,47,39,154,170,295,100,86,94,114,36,005,009200,36005009200,2023,305,553,1013,1871
Census Tract 93.01; Bronx County; New York,1918,120,56,107,73,87,32,70,205,100,272,111,176,83,103,243,80,36,005,009301,36005009301,2023,356,494,1068,1918
Census Tract 93.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,009302,36005009302,2023,0,0,0,0
Census Tract 96; Bronx County; New York,835,159,86,31,12,18,14,0,33,37,81,61,80,105,0,81,37,36,005,009600,36005009600,2023,288,102,445,835
Census Tract 98; Bronx County; New York,1680,229,63,62,48,65,17,80,36,0,225,26,278,280,119,100,52,36,005,009800,36005009800,2023,402,198,1080,1680
Census Tract 110; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,011000,36005011000,2023,0,0,0,0
Census Tract 115.02; Bronx County; New York,1507,258,92,164,108,121,213,87,28,85,136,27,48,28,63,7,42,36,005,011502,36005011502,2023,622,534,351,1507
Census Tract 117.01; Bronx County; New York,492,76,75,0,37,27,26,42,41,30,35,33,35,0,13,22,0,36,005,011701,36005011701,2023,188,166,138,492
Census Tract 117.02; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,011702,36005011702,2023,0,0,0,0
Census Tract 118; Bronx County; New York,1566,64,63,39,25,68,44,31,21,105,51,69,201,98,113,354,220,36,005,011800,36005011800,2023,191,269,1106,1566
Census Tract 119; Bronx County; New York,1874,230,207,136,106,64,122,154,44,0,112,187,215,69,54,163,11,36,005,011900,36005011900,2023,679,384,811,1874
Census Tract 121.01; Bronx County; New York,1055,103,102,53,29,73,16,34,72,32,139,15,118,91,53,50,75,36,005,012101,36005012101,2023,287,227,541,1055
Census Tract 121.02; Bronx County; New York,548,56,102,11,44,51,0,0,47,15,58,54,41,19,0,50,0,36,005,012102,36005012102,2023,213,113,222,548
Census Tract 123; Bronx County; New York,1710,308,111,16,150,188,52,90,11,61,230,77,144,61,78,0,133,36,005,012300,36005012300,2023,585,402,723,1710
Census Tract 125; Bronx County; New York,1418,75,90,55,100,122,16,0,140,15,106,281,145,31,0,162,80,36,005,012500,36005012500,2023,320,293,805,1418
Census Tract 127.01; Bronx County; New York,775,14,72,38,51,36,49,86,0,44,42,83,80,32,106,42,0,36,005,012701,36005012701,2023,175,215,385,775
Census Tract 129.01; Bronx County; New York,1653,297,167,230,50,16,64,39,150,42,74,159,113,188,64,0,0,36,005,012901,36005012901,2023,744,311,598,1653
Census Tract 130; Bronx County; New York,444,12,4,16,0,68,20,0,37,0,50,49,42,12,9,52,73,36,005,013000,36005013000,2023,32,125,287,444
Census Tract 131; Bronx County; New York,2240,512,406,386,68,21,10,63,125,78,7,74,165,76,167,24,58,36,005,013100,36005013100,2023,1372,297,571,2240
Census Tract 132; Bronx County; New York,2609,160,62,0,113,0,7,68,218,56,81,178,264,243,213,421,525,36,005,013200,36005013200,2023,335,349,1925,2609
Census Tract 133; Bronx County; New York,2191,481,120,97,35,261,391,41,49,40,95,133,291,30,28,99,0,36,005,013300,36005013300,2023,733,782,676,2191
Census Tract 135; Bronx County; New York,1485,270,256,171,13,28,13,118,105,132,87,17,259,0,0,16,0,36,005,013500,36005013500,2023,710,396,379,1485
Census Tract 138; Bronx County; New York,1250,149,0,17,37,17,15,61,34,42,74,137,125,48,99,263,132,36,005,013800,36005013800,2023,203,169,878,1250
Census Tract 141; Bronx County; New York,2957,309,375,279,183,201,112,246,153,86,141,128,291,85,168,122,78,36,005,014100,36005014100,2023,1146,798,1013,2957
Census Tract 143; Bronx County; New York,697,165,128,103,14,0,15,60,0,28,82,32,14,24,32,0,0,36,005,014300,36005014300,2023,410,103,184,697
Census Tract 144; Bronx County; New York,2318,471,317,131,122,60,66,182,143,36,85,74,123,235,104,67,102,36,005,014400,36005014400,2023,1041,487,790,2318
Census Tract 145; Bronx County; New York,2381,289,226,187,390,199,41,114,365,0,224,112,208,0,0,0,26,36,005,014500,36005014500,2023,1092,719,570,2381
Census Tract 147.01; Bronx County; New York,2052,494,313,154,119,73,0,320,0,308,64,111,0,36,0,60,0,36,005,014701,36005014701,2023,1080,701,271,2052
Census Tract 147.02; Bronx County; New York,1881,173,633,64,195,55,66,71,88,16,119,96,242,0,63,0,0,36,005,014702,36005014702,2023,1065,296,520,1881
Census Tract 149; Bronx County; New York,1535,390,165,62,107,0,40,69,154,14,25,154,165,62,42,0,86,36,005,014900,36005014900,2023,724,277,534,1535
Census Tract 151; Bronx County; New York,2146,173,213,145,228,262,267,31,16,25,102,136,357,71,44,7,69,36,005,015100,36005015100,2023,759,601,786,2146
Census Tract 152; Bronx County; New York,976,18,15,29,16,41,127,32,0,0,59,90,134,168,81,66,100,36,005,015200,36005015200,2023,78,200,698,976
Census Tract 153; Bronx County; New York,1749,186,291,18,155,158,71,97,33,18,343,97,103,90,31,36,22,36,005,015300,36005015300,2023,650,377,722,1749
Census Tract 155; Bronx County; New York,1085,113,168,95,6,0,74,56,46,34,138,31,149,8,159,8,0,36,005,015500,36005015500,2023,382,210,493,1085
Census Tract 157; Bronx County; New York,2267,309,207,52,118,214,57,59,102,88,183,312,196,199,64,20,87,36,005,015700,36005015700,2023,686,520,1061,2267
Census Tract 158; Bronx County; New York,534,71,17,5,8,23,14,8,27,0,6,55,100,46,11,37,106,36,005,015800,36005015800,2023,101,72,361,534
Census Tract 159; Bronx County; New York,929,50,197,147,77,24,70,60,0,5,44,33,122,75,15,10,0,36,005,015900,36005015900,2023,471,159,299,929
Census Tract 160; Bronx County; New York,1543,68,13,72,61,38,26,48,11,30,74,99,233,175,83,241,271,36,005,016000,36005016000,2023,214,153,1176,1543
Census Tract 161; Bronx County; New York,2127,425,321,209,230,47,26,79,150,100,73,193,73,29,26,146,0,36,005,016100,36005016100,2023,1185,402,540,2127
Census Tract 162; Bronx County; New York,497,25,19,0,14,29,8,0,17,0,34,26,68,74,23,59,101,36,005,016200,36005016200,2023,58,54,385,497
Census Tract 163; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,016300,36005016300,2023,0,0,0,0
Census Tract 164; Bronx County; New York,391,52,29,17,8,0,0,17,0,0,0,48,40,40,31,66,43,36,005,016400,36005016400,2023,106,17,268,391
Census Tract 165; Bronx County; New York,360,33,16,12,33,8,12,0,30,24,20,30,44,35,38,25,0,36,005,016500,36005016500,2023,94,74,192,360
Census Tract 166; Bronx County; New York,833,62,6,24,0,20,6,19,47,6,31,51,106,160,58,153,84,36,005,016600,36005016600,2023,92,98,643,833
Census Tract 167; Bronx County; New York,1123,204,94,64,70,66,55,35,18,66,41,124,66,50,71,68,31,36,005,016700,36005016700,2023,432,240,451,1123
Census Tract 169; Bronx County; New York,605,48,76,40,12,16,11,21,23,88,162,68,28,8,4,0,0,36,005,016900,36005016900,2023,176,159,270,605
Census Tract 171; Bronx County; New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,005,017100,36005017100,2023,0,0,0,0
Census Tract 173; Bronx County; New York,2226,451,360,353,30,59,92,0,0,43,33,198,258,91,115,143,0,36,005,017300,36005017300,2023,1194,194,838,2226
Census Tract 175; Bronx County; New York,3035,825,561,136,0,87,185,199,91,57,160,413,128,80,70,43,0,36,005,017500,36005017500,2023,1522,619,894,3035
Census Tract 177.01; Bronx County; New York,1397,141,140,67,0,16,14,146,130,121,56,111,140,110,75,103,27,36,005,017701,36005017701,2023,348,427,622,1397
Census Tract 177.02; Bronx County; New York,1681,417,134,85,74,0,69,69,72,9,238,74,165,32,97,104,42,36,005,017702,36005017702,2023,710,219,752,1681
Census Tract 179.01; Bronx County; New York,1689,197,37,134,122,53,24,168,106,123,96,157,233,60,90,17,72,36,005,017901,36005017901,2023,490,474,725,1689
Census Tract 179.02; Bronx County; New York,1305,47,114,5,46,38,128,136,108,137,7,190,246,0,28,59,16,36,005,017902,36005017902,2023,212,547,546,1305
Census Tract 181.01; Bronx County; New York,1048,178,107,16,14,15,4,41,0,28,212,49,147,56,66,100,15,36,005,018101,36005018101,2023,315,88,645,1048
Census Tract 181.02; Bronx County; New York,2161,195,487,192,22,57,88,101,33,54,48,230,269,175,98,91,21,36,005,018102,36005018102,2023,896,333,932,2161
Census Tract 183.01; Bronx County; New York,2017,188,120,105,161,32,76,59,96,126,91,161,121,180,182,153,166,36,005,018301,36005018301,2023,574,389,1054,2017
Census Tract 183.02; Bronx County; New York,1467,69,16,209,61,49,40,87,38,98,9,150,454,24,77,61,25,36,005,018302,36005018302,2023,355,312,800,1467
Census Tract 184; Bronx County; New York,1376,65,51,70,0,0,0,45,69,26,97,22,228,191,152,293,67,36,005,018400,36005018400,2023,186,140,1050,1376
Census Tract 185.01; Bronx County; New York,1381,198,373,74,30,0,23,0,0,51,170,239,78,25,11,109,0,36,005,018501,36005018501,2023,675,74,632,1381
Census Tract 185.02; Bronx County; New York,2156,548,176,159,63,131,16,0,98,72,289,223,341,23,15,0,2,36,005,018502,36005018502,2023,946,317,893,2156
Census Tract 189; Bronx County; New York,2925,368,362,132,72,291,139,3,0,164,199,243,562,75,33,191,91,36,005,018900,36005018900,2023,934,597,1394,2925
Census Tract 193; Bronx County; New York,2418,221,294,58,98,223,184,59,241,120,0,197,528,155,40,0,0,36,005,019300,36005019300,2023,671,827,920,2418
Census Tract 194; Bronx County; New York,686,44,21,32,13,9,30,31,16,0,47,45,111,81,58,58,90,36,005,019400,36005019400,2023,110,86,490,686
Census Tract 195; Bronx County; New York,2672,315,241,186,333,45,103,168,31,71,275,147,347,207,108,73,22,36,005,019500,36005019500,2023,1075,418,1179,2672
Census Tract 197; Bronx County; New York,2462,435,573,45,197,164,14,234,88,60,92,197,151,29,15,110,58,36,005,019700,36005019700,2023,1250,560,652,2462
Census Tract 199; Bronx County; New York,3162,376,298,300,66,513,157,138,0,128,107,347,290,165,61,177,39,36,005,019900,36005019900,2023,1040,936,1186,3162
Census Tract 200; Bronx County; New York,1467,186,41,62,102,62,57,88,75,113,69,128,92,104,54,71,163,36,005,020000,36005020000,2023,391,395,681,1467
Census Tract 201; Bronx County; New York,1439,242,40,135,98,85,81,127,26,0,230,76,148,64,0,47,40,36,005,020100,36005020100,2023,515,319,605,1439
Census Tract 202; Bronx County; New York,1000,47,31,132,56,36,18,32,56,31,163,122,144,49,24,26,33,36,005,020200,36005020200,2023,266,173,561,1000
Census Tract 204; Bronx County; New York,987,79,66,44,84,61,0,26,0,0,120,151,118,140,21,21,56,36,005,020400,36005020400,2023,273,87,627,987
Census Tract 205.01; Bronx County; New York,2652,620,500,162,201,83,22,267,11,205,77,66,235,92,0,33,78,36,005,020501,36005020501,2023,1483,588,581,2652
Census Tract 205.02; Bronx County; New York,1016,248,76,31,27,45,62,10,22,49,123,28,29,68,70,84,44,36,005,020502,36005020502,2023,382,188,446,1016
Census Tract 206.01; Bronx County; New York,1028,55,148,71,0,19,65,25,8,0,133,86,38,194,102,40,44,36,005,020601,36005020601,2023,274,117,637,1028
Census Tract 209; Bronx County; New York,1989,228,128,217,39,89,131,168,36,107,73,298,200,138,123,0,14,36,005,020900,36005020900,2023,612,531,846,1989
Census Tract 210.01; Bronx County; New York,3570,394,298,167,161,52,351,265,74,64,152,351,531,214,342,68,86,36,005,021001,36005021001,2023,1020,806,1744,3570
Census Tract 210.02; Bronx County; New York,3046,228,97,146,165,121,122,109,42,43,263,234,210,304,579,221,162,36,005,021002,36005021002,2023,636,437,1973,3046
Census Tract 211; Bronx County; New York,2057,135,300,39,121,19,111,89,156,46,192,263,119,197,28,106,136,36,005,021100,36005021100,2023,595,421,1041,2057
Census Tract 212; Bronx County; New York,2356,234,81,114,76,152,37,77,113,45,34,350,356,440,109,93,45,36,005,021200,36005021200,2023,505,424,1427,2356
Census Tract 213.01; Bronx County; New York,450,20,46,14,65,26,33,12,0,49,15,88,28,39,0,15,0,36,005,021301,36005021301,2023,145,120,185,450
Census Tract 213.02; Bronx County; New York,2361,460,387,98,191,29,285,72,139,127,53,37,287,66,0,95,35,36,005,021302,36005021302,2023,1136,652,573,2361
Census Tract 215.01; Bronx County; New York,1314,164,3,117,59,75,145,48,46,95,123,129,37,93,24,68,88,36,005,021501,36005021501,2023,343,409,562,1314
Census Tract 215.02; Bronx County; New York,2228,701,113,0,231,82,25,25,25,23,286,291,192,157,0,49,28,36,005,021502,36005021502,2023,1045,180,1003,2228
Census Tract 216.01; Bronx County; New York,1564,184,62,62,56,160,71,69,60,13,94,179,254,112,67,44,77,36,005,021601,36005021601,2023,364,373,827,1564
Census Tract 216.02; Bronx County; New York,2389,87,113,0,81,22,101,235,48,81,458,413,232,162,160,69,127,36,005,021602,36005021602,2023,281,487,1621,2389
Census Tract 217; Bronx County; New York,1839,221,131,112,154,85,54,107,121,97,321,100,120,40,30,117,29,36,005,021700,36005021700,2023,618,464,757,1839
Census Tract 218; Bronx County; New York,2294,241,148,139,33,94,233,32,116,0,174,169,407,203,75,207,23,36,005,021800,36005021800,2023,561,475,1258,2294
Census Tract 219; Bronx County; New York,419,42,40,16,23,14,15,8,0,95,0,61,42,20,5,17,21,36,005,021900,36005021900,2023,121,132,166,419
Census Tract 220; Bronx County; New York,634,140,121,1,74,8,48,41,0,0,34,42,72,10,0,11,32,36,005,022000,36005022000,2023,336,97,201,634
Census Tract 221.01; Bronx County; New York,1301,66,36,50,38,15,107,83,34,125,156,135,107,219,68,62,0,36,005,022101,36005022101,2023,190,364,747,1301
Census Tract 221.02; Bronx County; New York,1641,110,185,108,230,135,25,34,14,39,259,116,61,192,35,98,0,36,005,022102,36005022102,2023,633,247,761,1641
Census Tract 222; Bronx County; New York,1110,67,69,73,61,103,0,26,46,53,94,112,131,95,104,32,44,36,005,022200,36005022200,2023,270,228,612,1110
Census Tract 223; Bronx County; New York,2154,310,205,244,16,11,71,201,18,459,120,111,200,24,144,0,20,36,005,022300,36005022300,2023,775,760,619,2154
Census Tract 224.01; Bronx County; New York,967,132,0,12,0,62,10,51,41,50,104,67,122,117,19,104,76,36,005,022401,36005022401,2023,144,214,609,967
Census Tract 224.03; Bronx County; New York,1106,91,10,36,113,15,34,1,11,13,32,86,226,174,102,108,54,36,005,022403,36005022403,2023,250,74,782,1106
Census Tract 224.04; Bronx County; New York,1933,116,88,153,52,38,132,102,81,75,144,203,281,172,92,67,137,36,005,022404,36005022404,2023,409,428,1096,1933
Census Tract 225; Bronx County; New York,2336,279,141,33,0,193,124,46,161,149,256,180,236,216,203,56,63,36,005,022500,36005022500,2023,453,673,1210,2336
Census Tract 227.01; Bronx County; New York,2045,156,151,341,68,177,80,171,36,67,51,169,213,108,64,65,128,36,005,022701,36005022701,2023,716,531,798,2045
Census Tract 227.02; Bronx County; New York,548,65,82,54,28,46,35,47,0,34,0,41,79,12,0,0,25,36,005,022702,36005022702,2023,229,162,157,548
Census Tract 227.03; Bronx County; New York,708,93,45,108,6,13,5,19,7,18,29,54,188,39,59,15,10,36,005,022703,36005022703,2023,252,62,394,708
Census Tract 228; Bronx County; New York,2317,184,49,34,60,60,12,95,50,89,117,326,225,339,109,416,152,36,005,022800,36005022800,2023,327,306,1684,2317
Census Tract 229.01; Bronx County; New York,1964,252,253,149,164,0,0,12,12,128,183,107,260,171,143,76,54,36,005,022901,36005022901,2023,818,152,994,1964
Census Tract 229.02; Bronx County; New York,1157,140,144,14,114,77,84,44,0,68,110,31,106,0,32,193,0,36,005,022902,36005022902,2023,412,273,472,1157
Census Tract 230; Bronx County; New York,963,32,26,149,12,46,53,24,56,0,177,134,136,33,26,33,26,36,005,023000,36005023000,2023,219,179,565,963
Census Tract 231; Bronx County; New York,410,31,55,0,18,10,22,0,14,0,67,95,58,28,0,12,0,36,005,023100,36005023100,2023,104,46,260,410
Census Tract 232; Bronx County; New York,862,148,8,80,27,35,47,30,55,20,49,56,157,56,19,23,52,36,005,023200,36005023200,2023,263,187,412,862
Census Tract 233.01; Bronx County; New York,1648,368,115,44,66,0,201,0,110,58,62,178,211,101,41,19,74,36,005,023301,36005023301,2023,593,369,686,1648
Census Tract 233.02; Bronx County; New York,1037,186,86,20,0,25,0,29,25,23,89,148,160,146,36,30,34,36,005,023302,36005023302,2023,292,102,643,1037
Census Tract 235.01; Bronx County; New York,1244,169,150,107,41,75,37,134,20,32,0,122,195,100,0,62,0,36,005,023501,36005023501,2023,467,298,479,1244
Census Tract 235.02; Bronx County; New York,1607,180,175,90,170,15,8,18,68,148,89,118,212,88,39,91,98,36,005,023502,36005023502,2023,615,257,735,1607
Census Tract 236; Bronx County; New York,557,30,53,23,0,34,16,27,22,40,35,19,103,48,47,44,16,36,005,023600,36005023600,2023,106,139,312,557
Census Tract 237.02; Bronx County; New York,323,30,20,22,34,0,37,6,15,6,0,51,16,14,37,23,12,36,005,023702,36005023702,2023,106,64,153,323
Census Tract 237.03; Bronx County; New York,1804,426,203,97,134,93,102,108,36,72,182,64,188,49,13,37,0,36,005,023703,36005023703,2023,860,411,533,1804
Census Tract 237.04; Bronx County; New York,1452,303,133,62,146,27,105,33,55,34,111,209,12,67,66,64,25,36,005,023704,36005023704,2023,644,254,554,1452
