source,store_id,store_name,address_query,addr_number,addr_street,addr_zip,latitude,longitude,bbl,bbl_method,bbl_label,bin,Tax_j,dof_taxyear,dof_annualized,pluto_assesstot,pluto_assessland,pluto_ownername,pluto_bldgclass,pluto_ok,dof_ok,assessment_ok,assessment_year,acris_lease_hit,acris_n_lease_docs,acris_lease_doc_type,Rent_j_acris,rent_sqft,Rent_j_low,Rent_j_mid,Rent_j_high,Rent_j,rent_method
agmarkets,711580,SOUTHERN FISH MARKET,"1037E 163ST, Bronx, NY 10459",1037E,163ST,10459,40.82099,-73.89141,,geosearch_no_hit,,,,,,,,,,,,,,,,,,2000.0,40000.0,55000.0,70000.0,55000.0,market_rate_sqft
agmarkets,711438,BP FOOD SHOP,"1360 BRUCKNER BLVD ###, Bronx, NY 10459",1360,BRUCKNER BLVD  ###,10459,40.82248,-73.88547,2027590042,geosearch,"1360 BRUCKNER BOULEVARD, Bronx, NY, USA",2006313,210377.44,2027,True,543150.0,90000.0,REMICA PROPERTY GROUP CORP.,G3,True,True,False,,True,1.0,LEAS,,1500.0,30000.0,41250.0,52500.0,41250.0,market_rate_sqft
agmarkets,707988,EL VALLE PRODUCE & DELI,"796 SOUTHERN BLVD, Bronx, NY 10455",796,SOUTHERN BLVD,10455,40.81608,-73.89646,2027290070,geosearch,"796 SOUTHERN BOULEVARD, Bronx, NY, USA",2005828,169528.32,2027,True,468900.0,67500.0,790-792 L.L.C.,K2,True,True,False,,False,0.0,,,2000.0,40000.0,55000.0,70000.0,55000.0,market_rate_sqft
agmarkets,707170,ALDUS 99 CENTS DISCOUNT STORE,"951 HOE AVE, Bronx, NY 10459",951,HOE AVE,10459,40.82295,-73.8904,2027427501,geosearch,"951 HOE AVENUE, Bronx, NY, USA",2113353,,,,12377700.0,649800.0,962 ALDUS STREET CONDO,RM,True,False,False,,False,,,,,,,,,none
agmarkets,705333,MEXICAN DELI INC,"1302-1304 LAFAYETTE AVE, Bronx, NY 10474",1302-1304,LAFAYETTE AVE,10474,40.81682,-73.88689,2027630215,geosearch,"1304 LAFAYETTE AVENUE, Bronx, NY, USA",2006551,595355.52,2027,True,1320750.0,40500.0,ARO 770 FAILE REALTY LLC,C7,True,True,False,,False,0.0,,,600.0,12000.0,16500.0,21000.0,16500.0,market_rate_sqft
agmarkets,704892,FINE FARE SUPERMARKET,"950 WESTCHESTER AVE, Bronx, NY 10459",950,WESTCHESTER AVE,10459,40.82248,-73.89614,2027037501,geosearch,"950 WESTCHESTER AVENUE, Bronx, NY, USA",2114693,,,,9337049.0,449999.0,UNAVAILABLE OWNER,RM,True,False,False,,False,,,,10000.0,200000.0,275000.0,350000.0,275000.0,market_rate_sqft
agmarkets,704399,ORWASHERS,"1187 E 156TH ST, Bronx, NY 10474",1187,E 156TH ST,10474,40.81244,-73.89263,2027360212,geosearch,"1187 EAST 156 STREET, Bronx, NY, USA",2005913,185110.4,2027,True,426600.0,35550.0,UNAVAILABLE OWNER,F5,True,True,False,,False,0.0,,,8000.0,160000.0,220000.0,280000.0,220000.0,market_rate_sqft
agmarkets,609927,C TOWN SUPERMARKET,"809 SOUTHERN BLVD, Bronx, NY 10459",809,SOUTHERN BLVD,10459,40.81703,-73.89547,2027210024,geosearch,"809 SOUTHERN BOULEVARD, Bronx, NY, USA",2005741,482888.0,2027,True,1198350.0,175500.0,RLR REALTY CORP,K1,True,True,False,,False,0.0,,,7500.0,150000.0,206250.0,262500.0,206250.0,market_rate_sqft
agmarkets,609069,REYES MEXICAN DELI,"998 LONGWOOD AVE #6, Bronx, NY 10459",998,LONGWOOD AVE #6,10459,40.81699,-73.89735,2027070063,geosearch,"998 LONGWOOD AVENUE, Bronx, NY, USA",2005538,879858.56,2027,True,582750.0,112050.0,998 LONGWOOD INC,C7,True,True,False,,False,0.0,,,400.0,8000.0,11000.0,14000.0,11000.0,market_rate_sqft
agmarkets,609037,JYJ DELI GROCERY,"968 E 165TH ST, Bronx, NY 10459",968,E 165TH ST,10459,40.82396,-73.89445,2027150053,geosearch,"968 EAST 165 STREET, Bronx, NY, USA",2005669,146487.04,2027,True,343350.0,81450.0,"S.U.S. REAL ESTATE OF BRONX, INC.",K1,True,True,False,,False,0.0,,,800.0,16000.0,22000.0,28000.0,22000.0,market_rate_sqft
agmarkets,608886,J&W FOOD CENTER,"990 LEGGETT AVE, Bronx, NY 10455",990,LEGGETT AVE,10455,40.81444,-73.8998,2026840076,geosearch,"990 LEGGETT AVENUE, Bronx, NY, USA",2005101,14283.04,2027,True,507150.0,74250.0,QUADRANT PROPERTIES HOUSING DEVELOPMENT  FUND COMPA,C7,True,True,False,,False,0.0,,,2000.0,40000.0,55000.0,70000.0,55000.0,market_rate_sqft
agmarkets,608872,PAULINO DELI GROCERY,"798 HUNTS PT AVE, Bronx, NY 10474",798,HUNTS PT AVE,10474,40.81648,-73.88784,2027630190,geosearch,"798 HUNTS POINT AVENUE, Bronx, NY, USA",2006548,2140459.32,2027,True,1164600.0,56250.0,1290 LAFAYETTE AVE.HOUSING DVLP FUND COR P.,D7,True,True,False,,False,0.0,,,1100.0,22000.0,30250.0,38500.0,30250.0,market_rate_sqft
agmarkets,608800,CACAO DELI GROCERY,"918 FAILE ST #1, Bronx, NY 10474",918,FAILE ST #1,10474,40.82041,-73.88806,2027610083,geosearch,"918 FAILE STREET, Bronx, NY, USA",2006367,1886569.76,2027,True,1420200.0,50400.0,"LULAV PROPERTIES, LLC",C7,True,True,False,,False,0.0,,,1200.0,24000.0,33000.0,42000.0,33000.0,market_rate_sqft
agmarkets,608767,BROTHERHOOD GOURMET DEL,"703 SOUTHERN BLVD, Bronx, NY 10455",703,SOUTHERN BLVD,10455,40.81366,-73.89897,2027200041,geosearch,"703 SOUTHERN BOULEVARD, Bronx, NY, USA",2005724,52165.2,2027,False,3267000.0,292500.0,1025-1027 LEGGETT AVENUE HDFC,C6,True,True,False,,False,0.0,,,1800.0,36000.0,49500.0,63000.0,49500.0,market_rate_sqft
agmarkets,608748,543 NORTH DELI GROCERY,"543 SOUTHERN BLVD, Bronx, NY 10455",543,SOUTHERN BLVD,10455,40.81221,-73.90385,2026830001,geosearch,"543 SOUTHERN BOULEVARD, Bronx, NY, USA",2005080,369908.16,2027,True,921600.0,135000.0,WMM REALTY LLC,K1,True,True,False,,False,0.0,,,2000.0,40000.0,55000.0,70000.0,55000.0,market_rate_sqft
agmarkets,608378,TRONCOSO DELI GROCERY,"590 SOUTHERN BLVD, Bronx, NY 10455",590,SOUTHERN BLVD,10455,40.81279,-73.90182,2026030024,geosearch,"590 SOUTHERN BOULEVARD, Bronx, NY, USA",2004128,451889.46,2027,False,713700.0,28350.0,590 SOUTHERN BLVD HDFC,C6,True,True,False,,True,1.0,LEAS,,1800.0,36000.0,49500.0,63000.0,49500.0,market_rate_sqft
agmarkets,608221,SWEET DELI&GROCERY,"956 INTERVALE AVE, Bronx, NY 10459",956,INTERVALE AVE,10459,40.82166,-73.89688,2027030032,geosearch,"956 INTERVALE AVENUE, Bronx, NY, USA",2005458,188287.68,2027,True,577800.0,39150.0,952 956 INTERVALE REALTY CORP,C7,True,True,False,,False,0.0,,,1000.0,20000.0,27500.0,35000.0,27500.0,market_rate_sqft
agmarkets,607755,WORLD WIDE DIRECT SEAFD,"800 FOOD CENTER DR UNIT 13, Bronx, NY 10474",800,FOOD CENTER DR  UNIT 13,10474,40.80434,-73.87625,2027800073,geosearch,"800 FOOD CENTER DRIVE, Bronx, NY, USA",2088215,,,,60466050.0,3643200.0,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,Z9,True,False,False,,False,0.0,,,5500.0,110000.0,151250.0,192500.0,151250.0,market_rate_sqft
agmarkets,607615,LOS HIJOS DE CHORRO DEL,"701-703 FAILE ST, Bronx, NY 10474",701-703,FAILE ST,10474,40.81477,-73.88655,2027630162,geosearch,"703 FAILE STREET, Bronx, NY, USA",2006535,242675.68,2027,True,1426950.0,48600.0,"34-37 REALTY, LTD.",C7,True,True,False,,False,0.0,,,1400.0,28000.0,38500.0,49000.0,38500.0,market_rate_sqft
agmarkets,607147,EVOLUTION GOURMET,"923 PROSPECT AVE, Bronx, NY 10459",923,PROSPECT AVE,10459,40.82185,-73.90071,2026770070,geosearch,"923 PROSPECT AVENUE, Bronx, NY, USA",2005012,2901512.35,2027,True,1374750.0,125100.0,919 PROSPECT AVENUE LLC,D7,True,True,False,,False,0.0,,,,,,,,none
agmarkets,606738,CASTILLO FAMILY GROCERY,"1010 LONGWOOD AVE, Bronx, NY 10459",1010,LONGWOOD AVE,10459,40.81668,-73.89683,2027200069,geosearch,"1010 LONGWOOD AVENUE, Bronx, NY, USA",2005730,,,,1335150.0,54000.0,788 FOX STREET HOUSING DEVELOPMENT FUND  CORPORATIO,C7,True,False,False,,False,0.0,,,1500.0,30000.0,41250.0,52500.0,41250.0,market_rate_sqft
agmarkets,606630,DELI FARMS,"850 LONGWOOD AVE, Bronx, NY 10459",850,LONGWOOD AVE,10459,40.81944,-73.90144,2026880048,geosearch,"850 LONGWOOD AVENUE, Bronx, NY, USA",2005169,,,,1269000.0,73350.0,HOUSING DEV. FUND CORP,D7,True,False,False,,True,3.0,LEAS,225033.25,2000.0,40000.0,55000.0,70000.0,225033.25,acris
agmarkets,606156,FOOD UNIVERSE,"724 HUNTS PT AVE, Bronx, NY 10474",724,HUNTS PT AVE,10474,40.81536,-73.88669,2027630256,geosearch,"724 HUNT'S POINT AVENUE, Bronx, NY, USA",2006564,302307.84,2027,True,715050.0,63450.0,"724 HUNTS POINT REALTY, LLC",K1,True,True,False,,True,1.0,LEAS,,8000.0,160000.0,220000.0,280000.0,220000.0,market_rate_sqft
agmarkets,604974,RITE AID PHARMACY 03844,"950-960 SOUTHERN BLVD, Bronx, NY 10459",950-960,SOUTHERN BLVD,10459,40.821302,-73.891636,2027420026,geosearch,"960 SOUTHERN BOULEVARD, Bronx, NY, USA",2006007,1768929.12,2027,True,2850750.0,286200.0,SOUTHERN BLVD REALTY,K2,True,True,False,,False,0.0,,,5000.0,100000.0,137500.0,175000.0,137500.0,market_rate_sqft
agmarkets,604501,A&G DELI GROCERY,"931 FOX ST, Bronx, NY 10459",931,FOX ST,10459,40.82072,-73.89387,2027120028,geosearch,"931 FOX STREET, Bronx, NY, USA",2005635,66431.84,2027,True,1361700.0,52200.0,QUADRANT PROPERTIES HOUSING DEVELOPMENT,D7,True,True,False,,False,0.0,,,1600.0,32000.0,44000.0,56000.0,44000.0,market_rate_sqft
agmarkets,603764,1029 SIMPSON DELI&GROCERY,"1029 WESTCHESTER AVE, Bronx, NY 10459",1029,WESTCHESTER AVE,10459,40.82414,-73.89298,2027260066,geosearch,"1029 WESTCHESTER AVENUE, Bronx, NY, USA",2005798,810866.24,2027,True,1308150.0,28350.0,1027 GV LLC,C7,True,True,False,,False,0.0,,,1800.0,36000.0,49500.0,63000.0,49500.0,market_rate_sqft
agmarkets,603652,FOOD FAIR FRESH MARKET,"1065 E 163RD ST, Bronx, NY 10459",1065,E 163RD ST,10459,40.821,-73.89071,2027420003,geosearch,"1065 EAST 163 STREET, Bronx, NY, USA",2094370,2970772.64,2027,True,7030800.0,2250000.0,940 SOUTHERN BOULEVA,K1,True,True,False,,False,0.0,,,13000.0,260000.0,357500.0,455000.0,357500.0,market_rate_sqft
agmarkets,601435,KEY FOOD,"1050 WESTCHESTER AVE, Bronx, NY 10459",1050,WESTCHESTER AVE,10459,40.82494,-73.8914,2027430025,geosearch,"1050 WESTCHESTER AVENUE, Bronx, NY, USA",2006022,3711175.84,2027,True,3884850.0,195750.0,DTRD REALTY LLC,D9,True,True,False,,False,0.0,,,15000.0,300000.0,412500.0,525000.0,412500.0,market_rate_sqft
agmarkets,600580,MATA E CANA DELI & GRCY,"911 E 156TH ST, Bronx, NY 10455",911,E 156TH ST,10455,40.81692,-73.90103,2026950048,geosearch,"911 EAST 156 STREET, Bronx, NY, USA",2091998,17487.44,2027,False,45180.0,9300.0,"GOMEZ, EDUARDO",S2,True,True,False,,False,0.0,,,1500.0,30000.0,41250.0,52500.0,41250.0,market_rate_sqft
agmarkets,600350,RODRIGUEZ GROCERY,"753 FOX ST, Bronx, NY 10455",753,FOX ST,10455,40.81566,-73.89822,2027070085,geosearch,"753 FOX STREET, Bronx, NY, USA",2005542,990771.68,2027,True,2261250.0,112500.0,"SOUTHERN BLVD I HOUSING DEV. FUND COMPAN Y, INC.",D7,True,True,False,,False,0.0,,,1500.0,30000.0,41250.0,52500.0,41250.0,market_rate_sqft
agmarkets,600246,C-TOWN SUPERMARKET,"564 SOUTHERN BLVD, Bronx, NY 10455",564,SOUTHERN BLVD,10455,40.81251,-73.90281,2026030011,geosearch,"564 SOUTHERN BOULEVARD, Bronx, NY, USA",2004123,275517.6,2027,True,719550.0,146250.0,564 SOUTHERN BLVD LLC,K2,True,True,False,,False,0.0,,,8000.0,160000.0,220000.0,280000.0,220000.0,market_rate_sqft
agmarkets,600187,ALMANZAR GROCERY&FOOD,"854 INTERVALE AVE, Bronx, NY 10459",854,INTERVALE AVE,10459,40.81801,-73.89562,2027220001,geosearch,"854 INTERVALE AVENUE, Bronx, NY, USA",2087653,68037.36,2027,False,384750.0,24750.0,854 INTERVALE AVE HDFC,C6,True,True,False,,False,0.0,,,1000.0,20000.0,27500.0,35000.0,27500.0,market_rate_sqft
